/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/VC3 X,/VC3 Y,/VC4 X,/VC4 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
4.553009863468998e-08,0,4.553009863468998e-08,1,4.553009863468998e-08,0,4.553009863468998e-08,0.9999996529356618,4.553009863468998e-08,5.643704680863609e-08,4.553009863468998e-08,0,4.553009863468998e-08,4.818743250042608e-08,4.553009863468998e-08,0,4.553009863468998e-08,0.5365996248113259,4.553009863468998e-08,0.5366009373461038,4.553009863468998e-08,0.9563331906538476,4.553009863468998e-08,0.9095813351755154,4.553009863468998e-08,0.9095810885656627,4.553009863468998e-08,0.2579647228268058,4.553009863468998e-08,1,4.553009863468998e-08,1
4.576455076568727e-08,0,4.576455076568727e-08,1,4.576455076568727e-08,0,4.576455076568727e-08,1.000000201309474,4.576455076568727e-08,9.327475919659574e-08,4.576455076568727e-08,0,4.576455076568727e-08,1.383219379951381e-07,4.576455076568727e-08,0,4.576455076568727e-08,0.5365999858123869,4.576455076568727e-08,0.5366002092546766,4.576455076568727e-08,0.9563329581410814,4.576455076568727e-08,0.9095788148082371,4.576455076568727e-08,0.90957901909825,4.576455076568727e-08,0.2579656557259333,4.576455076568727e-08,1,4.576455076568727e-08,1
4.623345502768185e-08,0,4.623345502768185e-08,1,4.623345502768185e-08,0,4.623345502768185e-08,0.9999996585701335,4.623345502768185e-08,5.626435319821042e-08,4.623345502768185e-08,0,4.623345502768185e-08,4.792304413023476e-08,4.623345502768185e-08,0,4.623345502768185e-08,0.536599778961226,4.623345502768185e-08,0.5366001484853196,4.623345502768185e-08,0.9563331857072581,4.623345502768185e-08,0.9095775812923057,4.623345502768185e-08,0.9095773522138818,4.623345502768185e-08,0.2579674259191252,4.623345502768185e-08,1,4.623345502768185e-08,1
4.646790715867914e-08,0,4.646790715867914e-08,1,4.646790715867914e-08,0,4.646790715867914e-08,1.000000195914649,4.646790715867914e-08,9.343309170714985e-08,4.646790715867914e-08,0,4.646790715867914e-08,1.384308858373463e-07,4.646790715867914e-08,0,4.646790715867914e-08,0.536599587187044,4.646790715867914e-08,0.5365999091790318,4.646790715867914e-08,0.9563329625959026,4.646790715867914e-08,0.9095750777896703,4.646790715867914e-08,0.909575266326432,4.646790715867914e-08,0.257968358836079,4.646790715867914e-08,1,4.646790715867914e-08,1
4.693681142067372e-08,0,4.693681142067372e-08,1,4.693681142067372e-08,0,4.693681142067372e-08,0.999999663849976,4.693681142067372e-08,5.611267477966859e-08,4.693681142067372e-08,0,4.693681142067372e-08,4.770410154308258e-08,4.693681142067372e-08,0,4.693681142067372e-08,0.536599454583468,4.693681142067372e-08,0.5365997825607152,4.693681142067372e-08,0.9563331815384423,4.693681142067372e-08,0.9095738285752625,4.693681142067372e-08,0.9095736147625191,4.693681142067372e-08,0.257970128978273,4.693681142067372e-08,1,4.693681142067372e-08,1
4.746840571033686e-08,0,4.746840571033686e-08,1,4.746840571033686e-08,0,4.746840571033686e-08,1.0000001926886,4.746840571033686e-08,9.352253841490636e-08,4.746840571033686e-08,0,4.746840571033686e-08,1.384647204477479e-07,4.746840571033686e-08,0,4.746840571033686e-08,0.5365990925454598,4.746840571033686e-08,0.5365994182610723,4.746840571033686e-08,0.9563329649680731,4.746840571033686e-08,0.9095697555404902,4.746840571033686e-08,0.9095699353605108,4.746840571033686e-08,0.2579722038375247,4.746840571033686e-08,1,4.746840571033686e-08,1
4.799999999999999e-08,0,4.799999999999999e-08,1,4.799999999999999e-08,0,4.799999999999999e-08,0.9999996668401147,4.799999999999999e-08,5.6031904572804e-08,4.799999999999999e-08,0,4.799999999999999e-08,4.756118207920893e-08,4.799999999999999e-08,0,4.799999999999999e-08,0.5365989317042527,4.799999999999999e-08,0.5365992583195861,4.799999999999999e-08,0.9563331794478503,4.799999999999999e-08,0.9095681633916761,4.799999999999999e-08,0.9095679577251117,4.799999999999999e-08,0.2579742148495406,4.799999999999999e-08,1,4.799999999999999e-08,1
4.800078124999999e-08,0,4.800078124999999e-08,0.9843750000000484,4.800078124999999e-08,0.01562499999990191,4.800078124999999e-08,0.9998435290306702,4.800078124999999e-08,-8.558697509164804e-05,4.800078124999999e-08,0,4.800078124999999e-08,0.0002139362455958702,4.800078124999999e-08,0,4.800078124999999e-08,0.5362739585012859,4.800078124999999e-08,0.5365291364348557,4.800078124999999e-08,0.9562639546622029,4.800078124999999e-08,0.9097511745355368,4.800078124999999e-08,0.9095880499990867,4.800078124999999e-08,0.2579774753598237,4.800078124999999e-08,1,4.800078124999999e-08,1
4.800234375e-08,0,4.800234375e-08,0.9531249999999799,4.800234375e-08,0.04687499999997043,4.800234375e-08,0.9996063468670728,4.800234375e-08,-0.000188351125877686,4.800234375e-08,0,4.800234375e-08,0.0004817934155756663,4.800234375e-08,0,4.800234375e-08,0.5356783676416479,4.800234375e-08,0.5364132564263404,4.800234375e-08,0.9561408477381365,4.800234375e-08,0.9100766585131055,4.800234375e-08,0.9096467514340475,4.800234375e-08,0.2579811923926514,4.800234375e-08,1,4.800234375e-08,1
4.800546875000001e-08,0,4.800546875000001e-08,0.8906249999998429,4.800546875000001e-08,0.1093750000001075,4.800546875000001e-08,0.9994519879462607,4.800546875000001e-08,-0.0001787445980475275,4.800546875000001e-08,0,4.800546875000001e-08,0.0005059068223098912,4.800546875000001e-08,0,4.800546875000001e-08,0.5346757247254192,4.800546875000001e-08,0.5362431576406553,4.800546875000001e-08,0.9559691379559828,4.800546875000001e-08,0.910560753004223,4.800546875000001e-08,0.9098393841700588,4.800546875000001e-08,0.2579805123344953,4.800546875000001e-08,1,4.800546875000001e-08,1
4.801016930724354e-08,0,4.801016930724354e-08,0.7966138551291103,4.801016930724354e-08,0.20338614487084,4.801016930724354e-08,0.9994759083694091,4.801016930724354e-08,-7.496695238181125e-05,4.801016930724354e-08,0,4.801016930724354e-08,0.0003338379436368366,4.801016930724354e-08,0,4.801016930724354e-08,0.5333691633229923,4.801016930724354e-08,0.536051896919455,4.801016930724354e-08,0.9558240305487448,4.801016930724354e-08,0.9111205284051416,4.801016930724354e-08,0.9102258656186825,4.801016930724354e-08,0.2579778426184152,4.801016930724354e-08,1,4.801016930724354e-08,1
4.80148687972089e-08,0,4.80148687972089e-08,0.7026240558219031,4.80148687972089e-08,0.2973759441780472,4.80148687972089e-08,0.9996056389817243,4.80148687972089e-08,-2.082879084916927e-05,4.80148687972089e-08,0,4.80148687972089e-08,0.0003317469062496939,4.80148687972089e-08,0,4.80148687972089e-08,0.5321085656242444,4.80148687972089e-08,0.5358575838809947,4.80148687972089e-08,0.9557168690343465,4.80148687972089e-08,0.9116914842341198,4.80148687972089e-08,0.9107180699858251,4.80148687972089e-08,0.2579783814592086,4.80148687972089e-08,1,4.80148687972089e-08,1
4.802202153606083e-08,0,4.802202153606083e-08,0.5595692787833507,4.802202153606083e-08,0.4404307212165997,4.802202153606083e-08,0.9995236441025172,4.802202153606083e-08,-7.791392393553072e-06,4.802202153606083e-08,0,4.802202153606083e-08,0.0005323068177167383,4.802202153606083e-08,0,4.802202153606083e-08,0.5301864890104674,4.802202153606083e-08,0.5355380784431059,4.802202153606083e-08,0.9555962197453464,4.802202153606083e-08,0.9125200911197225,4.802202153606083e-08,0.9114545774622838,4.802202153606083e-08,0.2579810887000483,4.802202153606083e-08,1,4.802202153606083e-08,1
4.802576116707903e-08,0,4.802576116707903e-08,0.4847766584193131,4.802576116707903e-08,0.5152233415806373,4.802576116707903e-08,0.9997703879254758,4.802576116707903e-08,-3.494066121610069e-05,4.802576116707903e-08,0,4.802576116707903e-08,0.0006663417160747079,4.802576116707903e-08,0,4.802576116707903e-08,0.5293243173737564,4.802576116707903e-08,0.5354383750643014,4.802576116707903e-08,0.9556824878602265,4.802576116707903e-08,0.9129351100280707,4.802576116707903e-08,0.9118605017316606,4.802576116707903e-08,0.2579827392084012,4.802576116707903e-08,1,4.802576116707903e-08,1
4.802878807719221e-08,0,4.802878807719221e-08,0.4242384561557783,4.802878807719221e-08,0.5757615438441721,4.802878807719221e-08,1.000550881162585,4.802878807719221e-08,-5.581809124210351e-05,4.802878807719221e-08,0,4.802878807719221e-08,0.0007164297052853918,4.802878807719221e-08,0,4.802878807719221e-08,0.5289856904755047,4.802878807719221e-08,0.5355500077320461,4.802878807719221e-08,0.95607810394385,4.802878807719221e-08,0.913153414621965,4.802878807719221e-08,0.9121733295970577,4.802878807719221e-08,0.2579829754321395,4.802878807719221e-08,1,4.802878807719221e-08,1
4.803246668924086e-08,0,4.803246668924086e-08,0.3506662151827526,4.803246668924086e-08,0.6493337848171977,4.803246668924086e-08,1.002937286971249,4.803246668924086e-08,-5.995861523330068e-05,4.803246668924086e-08,0,4.803246668924086e-08,0.0007106879921959121,4.803246668924086e-08,0,4.803246668924086e-08,0.5295621672655367,4.803246668924086e-08,0.536197985925388,4.803246668924086e-08,0.9574884936298245,4.803246668924086e-08,0.9130448030958684,4.803246668924086e-08,0.912454735352779,4.803246668924086e-08,0.2579825059978317,4.803246668924086e-08,1,4.803246668924086e-08,1
4.803526776774062e-08,0,4.803526776774062e-08,0.2946446451875406,4.803526776774062e-08,0.7053553548124097,4.803526776774062e-08,1.006173539105669,4.803526776774062e-08,-4.228922359818793e-05,4.803526776774062e-08,0,4.803526776774062e-08,0.0006567383351830038,4.803526776774062e-08,0,4.803526776774062e-08,0.5310290109287895,4.803526776774062e-08,0.5370721040762302,4.803526776774062e-08,0.9595887072718423,4.803526776774062e-08,0.9125156928296398,4.803526776774062e-08,0.9125177879273588,4.803526776774062e-08,0.2579814926979619,4.803526776774062e-08,1,4.803526776774062e-08,1
4.803853359667292e-08,0,4.803853359667292e-08,0.2293280665415067,4.803853359667292e-08,0.7706719334584436,4.803853359667292e-08,1.011942277645662,4.803853359667292e-08,-1.518528637807914e-05,4.803853359667292e-08,0,4.803853359667292e-08,-4.672050706084995e-05,4.803853359667292e-08,0,4.803853359667292e-08,0.5341009172855582,4.803853359667292e-08,0.5382662203949629,4.803853359667292e-08,0.9633191867687011,4.803853359667292e-08,0.9112809813330892,4.803853359667292e-08,0.9123501289761813,4.803853359667292e-08,0.2579710426142992,4.803853359667292e-08,1,4.803853359667292e-08,1
4.804092487099633e-08,0,4.804092487099633e-08,0.1815025800734366,4.804092487099633e-08,0.8184974199265138,4.804092487099633e-08,1.018133784315346,4.804092487099633e-08,-1.223656623078882e-06,4.804092487099633e-08,0,4.804092487099633e-08,-0.002096679914182231,4.804092487099633e-08,0,4.804092487099633e-08,0.5374198377117764,4.804092487099633e-08,0.5392250145607866,4.804092487099633e-08,0.9668343408498125,4.804092487099633e-08,0.9098729570204575,4.804092487099633e-08,0.9119712060905734,4.804092487099633e-08,0.2579427276140943,4.804092487099633e-08,1,4.804092487099633e-08,1
4.804282081552022e-08,0,4.804282081552022e-08,0.1435836895954974,4.804282081552022e-08,0.856416310404453,4.804282081552022e-08,1.02540737744969,4.804282081552022e-08,3.930740613755512e-06,4.804282081552022e-08,0,4.804282081552022e-08,-0.004759513616443095,4.804282081552022e-08,0,4.804282081552022e-08,0.5408180351109421,4.804282081552022e-08,0.5400979801491492,4.804282081552022e-08,0.9697875622962145,4.804282081552022e-08,0.9084724000099255,4.804282081552022e-08,0.9115014742844719,4.804282081552022e-08,0.2579071720273558,4.804282081552022e-08,1,4.804282081552022e-08,1
4.804511303429793e-08,0,4.804511303429793e-08,0.09773931404134883,4.804511303429793e-08,0.9022606859586015,4.804511303429793e-08,1.040438368141131,4.804511303429793e-08,5.456726844531789e-06,4.804511303429793e-08,0,4.804511303429793e-08,-0.008312196186413991,4.804511303429793e-08,0,4.804511303429793e-08,0.5458588630175442,4.804511303429793e-08,0.541425804280761,4.804511303429793e-08,0.9719636106709961,4.804511303429793e-08,0.9065889152024786,4.804511303429793e-08,0.9107810916432779,4.804511303429793e-08,0.2578635073292613,4.804511303429793e-08,1,4.804511303429793e-08,1
4.804728296407573e-08,0,4.804728296407573e-08,0.05434071848543243,4.804728296407573e-08,0.9456592815145179,4.804728296407573e-08,1.058966270693475,4.804728296407573e-08,3.172551440838342e-06,4.804728296407573e-08,0,4.804728296407573e-08,-0.01182841141176699,4.804728296407573e-08,0,4.804728296407573e-08,0.5507118313549574,4.804728296407573e-08,0.5434167126762518,4.804728296407573e-08,0.9706259825129274,4.804728296407573e-08,0.9050059102216486,4.804728296407573e-08,0.909953038669451,4.804728296407573e-08,0.2578225950737443,4.804728296407573e-08,1,4.804728296407573e-08,1
4.804864148203786e-08,0,4.804864148203786e-08,0.02717035924278621,4.804864148203786e-08,0.9728296407571642,4.804864148203786e-08,1.064185596872967,4.804864148203786e-08,-2.558520416789126e-06,4.804864148203786e-08,0,4.804864148203786e-08,-0.01423497328155492,4.804864148203786e-08,0,4.804864148203786e-08,0.5531343725382279,4.804864148203786e-08,0.5460438567190594,4.804864148203786e-08,0.9665467736409424,4.804864148203786e-08,0.9043710406193211,4.804864148203786e-08,0.9092864867805203,4.804864148203786e-08,0.2577945545021738,4.804864148203786e-08,1,4.804864148203786e-08,1
4.804999999999999e-08,0,4.804999999999999e-08,1.399991234052322e-13,4.804999999999999e-08,0.9999999999998104,4.804999999999999e-08,1.052178912843946,4.804999999999999e-08,-1.293563160499711e-05,4.804999999999999e-08,0,4.804999999999999e-08,-0.0169415800165258,4.804999999999999e-08,0,4.804999999999999e-08,0.5546403261074295,4.804999999999999e-08,0.5512015484446858,4.804999999999999e-08,0.958297842867563,4.804999999999999e-08,0.9041317655420802,4.804999999999999e-08,0.9084125806904688,4.804999999999999e-08,0.257762443517641,4.804999999999999e-08,1,4.804999999999999e-08,1
4.805002244713232e-08,0,4.805002244713232e-08,0,4.805002244713232e-08,1,4.805002244713232e-08,1.051789307661441,4.805002244713232e-08,-7.518182940856903e-06,4.805002244713232e-08,0,4.805002244713232e-08,-0.01699469414652357,4.805002244713232e-08,0,4.805002244713232e-08,0.5546644569570834,4.805002244713232e-08,0.5513128947147358,4.805002244713232e-08,0.9581209015328886,4.805002244713232e-08,0.9041255297718553,4.805002244713232e-08,0.9083956258184042,4.805002244713232e-08,0.2577617922608388,4.805002244713232e-08,1,4.805002244713232e-08,1
4.805006734139698e-08,0,4.805006734139698e-08,0,4.805006734139698e-08,1,4.805006734139698e-08,1.050997747559094,4.805006734139698e-08,5.617560820616832e-06,4.805006734139698e-08,0,4.805006734139698e-08,-0.01710204615497737,4.805006734139698e-08,0,4.805006734139698e-08,0.5547136743105905,4.805006734139698e-08,0.5515382607604137,4.805006734139698e-08,0.9577641771002634,4.805006734139698e-08,0.9041125489137392,4.805006734139698e-08,0.9083615610982365,4.805006734139698e-08,0.2577604615494944,4.805006734139698e-08,1,4.805006734139698e-08,1
4.80500897885293e-08,0,4.80500897885293e-08,0,4.80500897885293e-08,1,4.80500897885293e-08,1.050591210361109,4.80500897885293e-08,1.258546833868178e-05,4.80500897885293e-08,0,4.80500897885293e-08,-0.01715597055056512,4.80500897885293e-08,0,4.80500897885293e-08,0.5547382344171423,4.80500897885293e-08,0.5516528184938885,4.80500897885293e-08,0.9575840007188318,4.80500897885293e-08,0.9041062272748683,4.80500897885293e-08,0.9083444265028272,4.80500897885293e-08,0.2577597881013158,4.80500897885293e-08,1,4.80500897885293e-08,1
4.805013468279396e-08,0,4.805013468279396e-08,0,4.805013468279396e-08,1,4.805013468279396e-08,1.049754386888448,4.805013468279396e-08,2.536582989978418e-05,4.805013468279396e-08,0,4.805013468279396e-08,-0.01726412863213726,4.805013468279396e-08,0,4.805013468279396e-08,0.5547863154003481,4.805013468279396e-08,0.5518851929312883,4.805013468279396e-08,0.9572199730990651,4.805013468279396e-08,0.904094269121822,4.805013468279396e-08,0.9083099130550036,4.805013468279396e-08,0.2577584431250322,4.805013468279396e-08,1,4.805013468279396e-08,1
4.805022447132327e-08,0,4.805022447132327e-08,0,4.805022447132327e-08,1,4.805022447132327e-08,1.047989410204761,4.805022447132327e-08,4.98553995260011e-05,4.805022447132327e-08,0,4.805022447132327e-08,-0.0174823176443265,4.805022447132327e-08,0,4.805022447132327e-08,0.554879986558367,4.805022447132327e-08,0.5523637276332415,4.805022447132327e-08,0.9564771121540272,4.805022447132327e-08,0.9040723330475604,4.805022447132327e-08,0.9082399628971255,4.805022447132327e-08,0.2577557285818188,4.805022447132327e-08,1,4.805022447132327e-08,1
4.80504040483819e-08,0,4.80504040483819e-08,0,4.80504040483819e-08,1,4.80504040483819e-08,1.044092666054784,4.80504040483819e-08,9.30524400996738e-05,4.80504040483819e-08,0,4.80504040483819e-08,-0.01792499303927964,4.80504040483819e-08,0,4.80504040483819e-08,0.5550571535383182,4.80504040483819e-08,0.5533760015437095,4.80504040483819e-08,0.954933890338499,4.80504040483819e-08,0.9040368451946237,4.80504040483819e-08,0.9080966183508659,4.80504040483819e-08,0.2577502269372653,4.80504040483819e-08,1,4.80504040483819e-08,1
4.805076320249915e-08,0,4.805076320249915e-08,0,4.805076320249915e-08,1,4.805076320249915e-08,1.034847244295871,4.805076320249915e-08,0.0001481818010056637,4.805076320249915e-08,0,4.805076320249915e-08,-0.01883465022060609,4.805076320249915e-08,0,4.805076320249915e-08,0.5553755194294588,4.805076320249915e-08,0.5556215936965105,4.805076320249915e-08,0.9516271975102982,4.805076320249915e-08,0.9039981150210805,4.805076320249915e-08,0.9077976833520389,4.805076320249915e-08,0.2577389507673604,4.805076320249915e-08,1,4.805076320249915e-08,1
4.805148151073366e-08,0,4.805148151073366e-08,0,4.805148151073366e-08,1,4.805148151073366e-08,1.010796827899785,4.805148151073366e-08,0.0002229445033306166,4.805148151073366e-08,0,4.805148151073366e-08,-0.02074649439846576,4.805148151073366e-08,0,4.805148151073366e-08,0.5558949796467721,4.805148151073366e-08,0.5609691637015364,4.805148151073366e-08,0.9442303122029322,4.805148151073366e-08,0.9040461763849803,4.805148151073366e-08,0.9071661602688533,4.805148151073366e-08,0.2577154141299559,4.805148151073366e-08,1,4.805148151073366e-08,1
4.805291719108765e-08,0,4.805291719108765e-08,0,4.805291719108765e-08,1,4.805291719108765e-08,0.9437275793586751,4.805291719108765e-08,0.0002516588823906244,4.805291719108765e-08,0,4.805291719108765e-08,-0.02497300986190086,4.805291719108765e-08,0,4.805291719108765e-08,0.5566108062660555,4.805291719108765e-08,0.5745502434968907,4.805291719108765e-08,0.9271941487002321,4.805291719108765e-08,0.9046159333328183,4.805291719108765e-08,0.9058743142769646,4.805291719108765e-08,0.2576640495225668,4.805291719108765e-08,1,4.805291719108765e-08,1
4.80545471428095e-08,0,4.80545471428095e-08,0,4.80545471428095e-08,1,4.80545471428095e-08,0.8444257392822556,4.80545471428095e-08,0.0002044228693676184,4.80545471428095e-08,0,4.80545471428095e-08,-0.0304626911484463,4.80545471428095e-08,0,4.80545471428095e-08,0.5570973755440232,4.80545471428095e-08,0.5931445209543357,4.80545471428095e-08,0.9059763135001397,4.80545471428095e-08,0.9059896364073882,4.80545471428095e-08,0.9045981233903354,4.80545471428095e-08,0.25759853477178,4.80545471428095e-08,1,4.80545471428095e-08,1
4.805641814348534e-08,0,4.805641814348534e-08,0,4.805641814348534e-08,1,4.805641814348534e-08,0.7118681717482934,4.805641814348534e-08,0.0001371467166610476,4.805641814348534e-08,0,4.805641814348534e-08,-0.03714706739540395,4.805641814348534e-08,0,4.805641814348534e-08,0.5574139365660162,4.805641814348534e-08,0.6159322147354624,4.805641814348534e-08,0.8816036918225179,4.805641814348534e-08,0.9080380941977951,4.805641814348534e-08,0.9034861754294682,4.805641814348534e-08,0.2575216278040847,4.805641814348534e-08,1,4.805641814348534e-08,1
4.805834592581221e-08,0,4.805834592581221e-08,0,4.805834592581221e-08,1,4.805834592581221e-08,0.5648922514063101,4.805834592581221e-08,8.2302430314193e-05,4.805834592581221e-08,0,4.805834592581221e-08,-0.04200216381441124,4.805834592581221e-08,0,4.805834592581221e-08,0.5575915786021872,4.805834592581221e-08,0.6386476318071184,4.805834592581221e-08,0.8582969231627686,4.805834592581221e-08,0.9100464342574897,4.805834592581221e-08,0.9026226226763195,4.805834592581221e-08,0.257475209790208,4.805834592581221e-08,1,4.805834592581221e-08,1
4.806050030295282e-08,0,4.806050030295282e-08,0,4.806050030295282e-08,1,4.806050030295282e-08,0.4091594620921702,4.806050030295282e-08,7.180017953468667e-05,4.806050030295282e-08,0,4.806050030295282e-08,-0.0380722664330997,4.806050030295282e-08,0,4.806050030295282e-08,0.5576976882733761,4.806050030295282e-08,0.6613290865697913,4.806050030295282e-08,0.8356453583334593,4.806050030295282e-08,0.9127703979237015,4.806050030295282e-08,0.902939113912959,4.806050030295282e-08,0.2575577690921662,4.806050030295282e-08,1,4.806050030295282e-08,1
4.806236609252844e-08,0,4.806236609252844e-08,0,4.806236609252844e-08,1,4.806236609252844e-08,0.2947948960205394,4.806236609252844e-08,0.0001383696086889989,4.806236609252844e-08,0,4.806236609252844e-08,-0.01910631422499549,4.806236609252844e-08,0,4.806236609252844e-08,0.5577516088092258,4.806236609252844e-08,0.6780405855227348,4.806236609252844e-08,0.8192536855420464,4.806236609252844e-08,0.9171236784251465,4.806236609252844e-08,0.9060031824871253,4.806236609252844e-08,0.257854863410813,4.806236609252844e-08,1,4.806236609252844e-08,1
4.806393705730197e-08,0,4.806393705730197e-08,0,4.806393705730197e-08,1,4.806393705730197e-08,0.2160570273500119,4.806393705730197e-08,0.0002404663494428816,4.806393705730197e-08,0,4.806393705730197e-08,0.01266226793135104,4.806393705730197e-08,0,4.806393705730197e-08,0.5577846720983366,4.806393705730197e-08,0.6899293949147074,4.806393705730197e-08,0.8077106288829968,4.806393705730197e-08,0.9230637837746333,4.806393705730197e-08,0.9113922302328691,4.806393705730197e-08,0.2583150619540156,4.806393705730197e-08,1,4.806393705730197e-08,1
4.806556960933674e-08,0,4.806556960933674e-08,0,4.806556960933674e-08,1,4.806556960933674e-08,0.1548797259526082,4.806556960933674e-08,0.0003479334948493085,4.806556960933674e-08,0,4.806556960933674e-08,0.06276420942307302,4.806556960933674e-08,0,4.806556960933674e-08,0.5578110244942256,4.806556960933674e-08,0.7003105922821398,4.806556960933674e-08,0.7976753151399634,4.806556960933674e-08,0.9310934167260037,4.806556960933674e-08,0.9191773451535167,4.806556960933674e-08,0.2590127838032644,4.806556960933674e-08,1,4.806556960933674e-08,1
4.806823799771756e-08,0,4.806823799771756e-08,0,4.806823799771756e-08,1,4.806823799771756e-08,0.09551670746297122,4.806823799771756e-08,0.0004169577556386103,4.806823799771756e-08,0,4.806823799771756e-08,0.1783305657562702,4.806823799771756e-08,0,4.806823799771756e-08,0.5578364994769325,4.806823799771756e-08,0.7135810909753807,4.806823799771756e-08,0.784802284727206,4.806823799771756e-08,0.9453447786967151,4.806823799771756e-08,0.9325458737452332,4.806823799771756e-08,0.2605915764457884,4.806823799771756e-08,1,4.806823799771756e-08,1
4.807012651295172e-08,0,4.807012651295172e-08,0,4.807012651295172e-08,1,4.807012651295172e-08,0.07489544420142061,4.807012651295172e-08,0.0003579699007917178,4.807012651295172e-08,0,4.807012651295172e-08,0.2821187047555618,4.807012651295172e-08,0,4.807012651295172e-08,0.5578383584006028,4.807012651295172e-08,0.7206297269047476,4.807012651295172e-08,0.7778471371729251,4.807012651295172e-08,0.952616830543194,4.807012651295172e-08,0.9398540744781092,4.807012651295172e-08,0.2620420694771095,4.807012651295172e-08,1,4.807012651295172e-08,1
4.807117018280987e-08,0,4.807117018280987e-08,0,4.807117018280987e-08,1,4.807117018280987e-08,0.06652914405494614,4.807117018280987e-08,0.0003282257701944383,4.807117018280987e-08,0,4.807117018280987e-08,0.3462529884521428,4.807117018280987e-08,0,4.807117018280987e-08,0.557836619982306,4.807117018280987e-08,0.7238585393808219,4.807117018280987e-08,0.7746144476961387,4.807117018280987e-08,0.9554845936300249,4.807117018280987e-08,0.9434381095606523,4.807117018280987e-08,0.2629851713758209,4.807117018280987e-08,1,4.807117018280987e-08,1
4.807246207766953e-08,0,4.807246207766953e-08,0,4.807246207766953e-08,1,4.807246207766953e-08,0.05648332865655026,4.807246207766953e-08,0.000287800119913123,4.807246207766953e-08,0,4.807246207766953e-08,0.4309900918385476,4.807246207766953e-08,0,4.807246207766953e-08,0.5578326256875846,4.807246207766953e-08,0.7273180348805486,4.807246207766953e-08,0.7711100597042729,4.807246207766953e-08,0.9579948522918187,4.807246207766953e-08,0.947261717630029,4.807246207766953e-08,0.2643044270489265,4.807246207766953e-08,1,4.807246207766953e-08,1
4.807359779897891e-08,0,4.807359779897891e-08,0,4.807359779897891e-08,1,4.807359779897891e-08,0.04764588715906583,4.807359779897891e-08,0.000239894152724512,4.807359779897891e-08,0,4.807359779897891e-08,0.5083243861319483,4.807359779897891e-08,0,4.807359779897891e-08,0.5578273734631879,4.807359779897891e-08,0.7299302075784405,4.807359779897891e-08,0.768425134026458,4.807359779897891e-08,0.9590869077179154,4.807359779897891e-08,0.9497780421654629,4.807359779897891e-08,0.2655527244893389,4.807359779897891e-08,1,4.807359779897891e-08,1
4.807494225211238e-08,0,4.807494225211238e-08,0,4.807494225211238e-08,1,4.807494225211238e-08,0.03769149703933752,4.807494225211238e-08,0.000179399287847817,4.807494225211238e-08,0,4.807494225211238e-08,0.5995730120444677,4.807494225211238e-08,0,4.807494225211238e-08,0.5578202892758355,4.807494225211238e-08,0.7325881453659009,4.807494225211238e-08,0.7656605419083197,4.807494225211238e-08,0.959456323172399,4.807494225211238e-08,0.951808173504661,4.807494225211238e-08,0.2669803511034679,4.807494225211238e-08,1,4.807494225211238e-08,1
4.807644811984388e-08,0,4.807644811984388e-08,0,4.807644811984388e-08,1,4.807644811984388e-08,0.02797090534541967,4.807644811984388e-08,0.0001126280678587468,4.807644811984388e-08,0,4.807644811984388e-08,0.6960922797057743,4.807644811984388e-08,0,4.807644811984388e-08,0.5578128704176736,4.807644811984388e-08,0.7350977239695133,4.807644811984388e-08,0.763026308830989,4.807644811984388e-08,0.9593668471711123,4.807644811984388e-08,0.9529844556649907,4.807644811984388e-08,0.2682646084197903,4.807644811984388e-08,1,4.807644811984388e-08,1
4.807770591911263e-08,0,4.807770591911263e-08,0,4.807770591911263e-08,1,4.807770591911263e-08,0.02128773155591196,4.807770591911263e-08,5.203551160485752e-05,4.807770591911263e-08,0,4.807770591911263e-08,0.7669294783398239,4.807770591911263e-08,0,4.807770591911263e-08,0.5578069975752936,4.807770591911263e-08,0.7368753447635128,4.807770591911263e-08,0.7611487643486797,4.807770591911263e-08,0.9591430391060701,4.807770591911263e-08,0.9529049377697989,4.807770591911263e-08,0.2689557306628734,4.807770591911263e-08,1,4.807770591911263e-08,1
4.807921438586047e-08,0,4.807921438586047e-08,0,4.807921438586047e-08,1,4.807921438586047e-08,0.01500544270425399,4.807921438586047e-08,-3.361166238819408e-05,4.807921438586047e-08,0,4.807921438586047e-08,0.8338371994471063,4.807921438586047e-08,0,4.807921438586047e-08,0.5578000948597553,4.807921438586047e-08,0.7386899580995226,4.807921438586047e-08,0.7592213464836304,4.807921438586047e-08,0.9588153984172236,4.807921438586047e-08,0.9512293841298316,4.807921438586047e-08,0.2693020696957085,4.807921438586047e-08,1,4.807921438586047e-08,1
