/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
3.608070065260614e-08,0,3.608070065260614e-08,0,3.608070065260614e-08,1,3.608070065260614e-08,0.8236190785951688,3.608070065260614e-08,9.265289359302508e-05,3.608070065260614e-08,0,3.608070065260614e-08,8.963656015183961e-05,3.608070065260614e-08,0,3.608070065260614e-08,0.506431994856349,3.608070065260614e-08,0.5151962060064573,3.608070065260614e-08,0.9714180853385107,3.608070065260614e-08,0.2050935973559762,3.608070065260614e-08,1,3.608070065260614e-08,1
3.608262183203399e-08,0,3.608262183203399e-08,0,3.608262183203399e-08,1,3.608262183203399e-08,0.8814758484755226,3.608262183203399e-08,-1.977696236235215e-05,3.608262183203399e-08,0,3.608262183203399e-08,-2.236370703755594e-05,3.608262183203399e-08,0,3.608262183203399e-08,0.506428123822793,3.608262183203399e-08,0.5145113207599714,3.608262183203399e-08,0.9706059613452233,3.608262183203399e-08,0.2050903556018853,3.608262183203399e-08,1,3.608262183203399e-08,1
3.608513279912775e-08,0,3.608513279912775e-08,0,3.608513279912775e-08,1,3.608513279912775e-08,0.9250694130084289,3.608513279912775e-08,-0.0001605504568133324,3.608513279912775e-08,0,3.608513279912775e-08,-0.0001627967144043831,3.608513279912775e-08,0,3.608513279912775e-08,0.5064223526990805,3.608513279912775e-08,0.5127207168346246,3.608513279912775e-08,0.9686663176259647,3.608513279912775e-08,0.2050864620014373,3.608513279912775e-08,1,3.608513279912775e-08,1
3.608718162011987e-08,0,3.608718162011987e-08,0,3.608718162011987e-08,1,3.608718162011987e-08,0.9447947666797422,3.608718162011987e-08,-0.0002523349703036888,3.608718162011987e-08,0,3.608718162011987e-08,-0.0002542772149418512,3.608718162011987e-08,0,3.608718162011987e-08,0.5064184362397112,3.608718162011987e-08,0.5108724335864822,3.608718162011987e-08,0.9665942203686886,3.608718162011987e-08,0.2050840398819959,3.608718162011987e-08,1,3.608718162011987e-08,1
3.608921319056901e-08,0,3.608921319056901e-08,0,3.608921319056901e-08,1,3.608921319056901e-08,0.9578519191596532,3.608921319056901e-08,-0.0003781357576485988,3.608921319056901e-08,0,3.608921319056901e-08,-0.0003801656790762069,3.608921319056901e-08,0,3.608921319056901e-08,0.5064161757897494,3.608921319056901e-08,0.5095279259903227,3.608921319056901e-08,0.9635996902381508,3.608921319056901e-08,0.2050805462973081,3.608921319056901e-08,1,3.608921319056901e-08,1
3.609104860155552e-08,0,3.609104860155552e-08,0,3.609104860155552e-08,1,3.609104860155552e-08,0.9667308104624732,3.609104860155552e-08,-0.0006068204040915067,3.609104860155552e-08,0,3.609104860155552e-08,-0.0006094325218669709,3.609104860155552e-08,0,3.609104860155552e-08,0.5064170070505424,3.609104860155552e-08,0.510187207973553,3.609104860155552e-08,0.9589460477825688,3.609104860155552e-08,0.205073922659452,3.609104860155552e-08,1,3.609104860155552e-08,1
3.609324275782156e-08,0,3.609324275782156e-08,0,3.609324275782156e-08,1,3.609324275782156e-08,0.9747839981836863,3.609324275782156e-08,-0.001114761870368451,3.609324275782156e-08,0,3.609324275782156e-08,-0.001127459052348728,3.609324275782156e-08,0,3.609324275782156e-08,0.5064232821819078,3.609324275782156e-08,0.5156236485392605,3.609324275782156e-08,0.9494411870309444,3.609324275782156e-08,0.205060604905671,3.609324275782156e-08,1,3.609324275782156e-08,1
3.609639441941465e-08,0,3.609639441941465e-08,0,3.609639441941465e-08,1,3.609639441941465e-08,0.9831001737439649,3.609639441941465e-08,-0.001901801356668868,3.609639441941465e-08,0,3.609639441941465e-08,-0.001901710333099687,3.609639441941465e-08,0,3.609639441941465e-08,0.5064393704313647,3.609639441941465e-08,0.5326878671496472,3.609639441941465e-08,0.9291819909176824,3.609639441941465e-08,0.2050397482291601,3.609639441941465e-08,1,3.609639441941465e-08,1
3.610137086863973e-08,0,3.610137086863973e-08,0,3.610137086863973e-08,1,3.610137086863973e-08,0.9918065502320677,3.610137086863973e-08,-0.002539115881010621,3.610137086863973e-08,0,3.610137086863973e-08,-0.002537897341392613,3.610137086863973e-08,0,3.610137086863973e-08,0.5064617196558289,3.610137086863973e-08,0.5702083589951303,3.610137086863973e-08,0.891990435424817,3.610137086863973e-08,0.2050234284183214,3.610137086863973e-08,1,3.610137086863973e-08,1
3.610550622147823e-08,0,3.610550622147823e-08,0,3.610550622147823e-08,1,3.610550622147823e-08,0.9962968362133625,3.610550622147823e-08,-0.002446406539423984,3.610550622147823e-08,0,3.610550622147823e-08,-0.002445047389895407,3.610550622147823e-08,0,3.610550622147823e-08,0.5064684924550722,3.610550622147823e-08,0.6016198276289941,3.610550622147823e-08,0.8631070935654879,3.610550622147823e-08,0.2050267834901353,3.610550622147823e-08,1,3.610550622147823e-08,1
3.610869581932797e-08,0,3.610869581932797e-08,0,3.610869581932797e-08,1,3.610869581932797e-08,0.9981617485321346,3.610869581932797e-08,-0.002188384783853281,3.610869581932797e-08,0,3.610869581932797e-08,-0.002187052492639895,3.610869581932797e-08,0,3.610869581932797e-08,0.5064674744607476,3.610869581932797e-08,0.622709439008825,3.610869581932797e-08,0.8440826662292861,3.610869581932797e-08,0.2050341782529902,3.610869581932797e-08,1,3.610869581932797e-08,1
3.611213582901269e-08,0,3.611213582901269e-08,0,3.611213582901269e-08,1,3.611213582901269e-08,0.9992239716122497,3.611213582901269e-08,-0.001877043054782607,3.611213582901269e-08,0,3.611213582901269e-08,-0.001875551869237937,3.611213582901269e-08,0,3.611213582901269e-08,0.5064638766844005,3.611213582901269e-08,0.6421049324268182,3.611213582901269e-08,0.8267053335456608,3.611213582901269e-08,0.2050427532111697,3.611213582901269e-08,1,3.611213582901269e-08,1
3.611686813321828e-08,0,3.611686813321828e-08,0,3.611686813321828e-08,1,3.611686813321828e-08,0.9998665830915509,3.611686813321828e-08,-0.001482300118603236,3.611686813321828e-08,0,3.611686813321828e-08,-0.001481130780557652,3.611686813321828e-08,0,3.611686813321828e-08,0.50645760468278,3.611686813321828e-08,0.663721466807473,3.611686813321828e-08,0.8073632195870546,3.611686813321828e-08,0.2050533711250643,3.611686813321828e-08,1,3.611686813321828e-08,1
3.612299430472619e-08,0,3.612299430472619e-08,0,3.612299430472619e-08,1,3.612299430472619e-08,1.000098212685794,3.612299430472619e-08,-0.001073877653618556,3.612299430472619e-08,0,3.612299430472619e-08,-0.001072779594365361,3.612299430472619e-08,0,3.612299430472619e-08,0.5064500793132939,3.612299430472619e-08,0.6847236404021506,3.612299430472619e-08,0.7885272248764283,3.612299430472619e-08,0.2050641107116499,3.612299430472619e-08,1,3.612299430472619e-08,1
3.613231732539988e-08,0,3.613231732539988e-08,0,3.613231732539988e-08,1,3.613231732539988e-08,1.000102010869647,3.613231732539988e-08,-0.0006509986544456469,3.613231732539988e-08,0,3.613231732539988e-08,-0.0006504224283045614,3.613231732539988e-08,0,3.613231732539988e-08,0.5064415912155938,3.613231732539988e-08,0.7060293676470312,3.613231732539988e-08,0.7692666205259261,3.613231732539988e-08,0.205075080591264,3.613231732539988e-08,1,3.613231732539988e-08,1
3.614418851413625e-08,0,3.614418851413625e-08,0,3.614418851413625e-08,1,3.614418851413625e-08,1.000047265822544,3.614418851413625e-08,-0.0003422495114361036,3.614418851413625e-08,0,3.614418851413625e-08,-0.0003418107717692081,3.614418851413625e-08,0,3.614418851413625e-08,0.5064352488851915,3.614418851413625e-08,0.7213929576057532,3.614418851413625e-08,0.7551514359707092,3.614418851413625e-08,0.2050829860544942,3.614418851413625e-08,1,3.614418851413625e-08,1
3.615789725320153e-08,0,3.615789725320153e-08,0,3.615789725320153e-08,1,3.615789725320153e-08,1.000013908046899,3.615789725320153e-08,-0.0001651852076059084,3.615789725320153e-08,0,3.615789725320153e-08,-0.000165109211597295,3.615789725320153e-08,0,3.615789725320153e-08,0.5064316543640224,3.615789725320153e-08,0.7303038147132287,3.615789725320153e-08,0.7467899918824601,3.615789725320153e-08,0.2050875276713608,3.615789725320153e-08,1,3.615789725320153e-08,1
3.617396963362693e-08,0,3.617396963362693e-08,0,3.617396963362693e-08,1,3.617396963362693e-08,1.00000316668878,3.617396963362693e-08,-7.055318569803057e-05,3.617396963362693e-08,0,3.617396963362693e-08,-7.039986325296701e-05,3.617396963362693e-08,0,3.617396963362693e-08,0.506429880857427,3.617396963362693e-08,0.7351017888555902,3.617396963362693e-08,0.7422154334241893,3.617396963362693e-08,0.2050899470983051,3.617396963362693e-08,1,3.617396963362693e-08,1
3.619396184750822e-08,0,3.619396184750822e-08,0,3.619396184750822e-08,1,3.619396184750822e-08,1.000000867027678,3.619396184750822e-08,-2.429823531055523e-05,3.619396184750822e-08,0,3.619396184750822e-08,-2.436001717141454e-05,3.619396184750822e-08,0,3.619396184750822e-08,0.5064289971513629,3.619396184750822e-08,0.7374855471728348,3.619396184750822e-08,0.7399202921795277,3.619396184750822e-08,0.2050911752931429,3.619396184750822e-08,1,3.619396184750822e-08,1
3.622050629938826e-08,0,3.622050629938826e-08,0,3.622050629938826e-08,1,3.622050629938826e-08,0.9999998661321854,3.622050629938826e-08,-5.005231916191646e-06,3.622050629938826e-08,0,3.622050629938826e-08,-4.882741841779374e-06,3.622050629938826e-08,0,3.622050629938826e-08,0.5064286663174976,3.622050629938826e-08,0.7384596644555719,3.622050629938826e-08,0.7389794530462197,3.622050629938826e-08,0.2050917057019128,3.622050629938826e-08,1,3.622050629938826e-08,1
3.625741005055654e-08,0,3.625741005055654e-08,0,3.625741005055654e-08,1,3.625741005055654e-08,1.000000300988848,3.625741005055654e-08,-4.187254532331469e-07,3.625741005055654e-08,0,3.625741005055654e-08,-5.172333353349622e-07,3.625741005055654e-08,0,3.625741005055654e-08,0.5064285406599865,3.625741005055654e-08,0.7387092168450294,3.625741005055654e-08,0.7387367859286381,3.625741005055654e-08,0.2050919055164453,3.625741005055654e-08,1,3.625741005055654e-08,1
3.63122064592096e-08,0,3.63122064592096e-08,0,3.63122064592096e-08,1,3.63122064592096e-08,0.9999997479320288,3.63122064592096e-08,2.080163617069754e-07,3.63122064592096e-08,0,3.63122064592096e-08,3.007809395090189e-07,3.63122064592096e-08,0,3.63122064592096e-08,0.5064285334305361,3.63122064592096e-08,0.7387257277887977,3.63122064592096e-08,0.7387217826416667,3.63122064592096e-08,0.20509201786276,3.63122064592096e-08,1,3.63122064592096e-08,1
3.64033148079163e-08,0,3.64033148079163e-08,0,3.64033148079163e-08,1,3.64033148079163e-08,1.000000297668371,3.64033148079163e-08,-1.753345317303123e-07,3.64033148079163e-08,0,3.64033148079163e-08,-2.63902179643956e-07,3.64033148079163e-08,0,3.64033148079163e-08,0.5064284718251978,3.64033148079163e-08,0.7387222780062438,3.64033148079163e-08,0.7387237670526708,3.64033148079163e-08,0.2050921984040232,3.64033148079163e-08,1,3.64033148079163e-08,1
3.658553150532972e-08,0,3.658553150532972e-08,0,3.658553150532972e-08,1,3.658553150532972e-08,0.9999997469318812,3.658553150532972e-08,1.841726576919881e-07,3.658553150532972e-08,0,3.658553150532972e-08,2.730067174439048e-07,3.658553150532972e-08,0,3.658553150532972e-08,0.5064284136120702,3.658553150532972e-08,0.7387237024687893,3.658553150532972e-08,0.7387227224505044,3.658553150532972e-08,0.2050925541644195,3.658553150532972e-08,1,3.658553150532972e-08,1
3.694996490015655e-08,0,3.694996490015655e-08,0,3.694996490015655e-08,1,3.694996490015655e-08,1.000000298808788,3.694996490015655e-08,-1.702758435390686e-07,3.694996490015655e-08,0,3.694996490015655e-08,-2.565360104835709e-07,3.694996490015655e-08,0,3.694996490015655e-08,0.5064282308668027,3.694996490015655e-08,0.7387217741149075,3.694996490015655e-08,0.7387225171581839,3.694996490015655e-08,0.2050932724062331,3.694996490015655e-08,1,3.694996490015655e-08,1
3.767883168981021e-08,0,3.767883168981021e-08,0,3.767883168981021e-08,1,3.767883168981021e-08,0.9999997463951272,3.767883168981021e-08,1.825577885484219e-07,3.767883168981021e-08,0,3.767883168981021e-08,2.714384881586909e-07,3.767883168981021e-08,0,3.767883168981021e-08,0.5064279319665378,3.767883168981021e-08,0.7387218012528187,3.767883168981021e-08,0.7387210953760678,3.767883168981021e-08,0.2050947018286016,3.767883168981021e-08,1,3.767883168981021e-08,1
3.871883168981021e-08,0,3.871883168981021e-08,0,3.871883168981021e-08,1,3.871883168981021e-08,1.000000299098442,3.871883168981021e-08,-1.695641829529314e-07,3.871883168981021e-08,0,3.871883168981021e-08,-2.542607709642693e-07,3.871883168981021e-08,0,3.871883168981021e-08,0.5064274515264293,3.871883168981021e-08,0.738718990743933,3.871883168981021e-08,0.7387196011239975,3.871883168981021e-08,0.2050967472189674,3.871883168981021e-08,1,3.871883168981021e-08,1
3.935941584490511e-08,0,3.935941584490511e-08,0,3.935941584490511e-08,1,3.935941584490511e-08,0.9999997460848049,3.935941584490511e-08,1.819310622886883e-07,3.935941584490511e-08,0,3.935941584490511e-08,2.711974422515493e-07,3.935941584490511e-08,0,3.935941584490511e-08,0.506427191558366,3.935941584490511e-08,0.738719027737005,3.935941584490511e-08,0.7387184491249562,3.935941584490511e-08,0.2050980031577837,3.935941584490511e-08,1,3.935941584490511e-08,1
4e-08,0,4e-08,0,4e-08,1,4e-08,1.000000299471477,4e-08,-1.689220013825197e-07,4e-08,0,4e-08,-2.525541567247994e-07,4e-08,0,4e-08,0.5064268870579556,4e-08,0.7387169979651451,4e-08,0.7387174662015806,4e-08,0.2050992639543067,4e-08,1,4e-08,1
4.00001953125e-08,0.003906250000008565,4.00001953125e-08,0,4.00001953125e-08,0.996093750000008,4.00001953125e-08,0.9999632775841957,4.00001953125e-08,-2.413658165148296e-05,4.00001953125e-08,0,4.00001953125e-08,6.371282295326745e-05,4.00001953125e-08,0,4.00001953125e-08,0.5064794293585827,4.00001953125e-08,0.7387620380346892,4.00001953125e-08,0.7387192126401022,4.00001953125e-08,0.2051000765422999,4.00001953125e-08,1,4.00001953125e-08,1
4.00005859375e-08,0.01171875000002569,4.00005859375e-08,0,4.00005859375e-08,0.9882812499999909,4.00005859375e-08,0.9998926764623893,4.00005859375e-08,-6.7248520588657e-05,4.00005859375e-08,0,4.00005859375e-08,0.0001680248664889523,4.00005859375e-08,0,4.00005859375e-08,0.5065893312325356,4.00005859375e-08,0.738855168836934,4.00005859375e-08,0.7387225814693391,4.00005859375e-08,0.2051014824066997,4.00005859375e-08,1,4.00005859375e-08,1
4.00013671875e-08,0.02734375000005996,4.00013671875e-08,0,4.00013671875e-08,0.9726562499999566,4.00013671875e-08,0.9997750063910703,4.00013671875e-08,-0.0001268434960177083,4.00013671875e-08,0,4.00013671875e-08,0.0003223415984218851,4.00013671875e-08,0,4.00013671875e-08,0.506805499087707,4.00013671875e-08,0.7390356192220761,4.00013671875e-08,0.7387313379786087,4.00013671875e-08,0.2051034855817966,4.00013671875e-08,1,4.00013671875e-08,1
4.000264695221938e-08,0.05293904438762104,4.000264695221938e-08,0,4.000264695221938e-08,0.9470609556123954,4.000264695221938e-08,0.9996488355812725,4.000264695221938e-08,-0.0001717756382140502,4.000264695221938e-08,0,4.000264695221938e-08,0.0004472673391253545,4.000264695221938e-08,0,4.000264695221938e-08,0.507148890987172,4.000264695221938e-08,0.7393152736272827,4.000264695221938e-08,0.7387515955641356,4.000264695221938e-08,0.2051049774339301,4.000264695221938e-08,1,4.000264695221938e-08,1
4.000493072945586e-08,0.09861458911714135,4.000493072945586e-08,0,4.000493072945586e-08,0.9013854108828752,4.000493072945586e-08,0.9995477826439859,4.000493072945586e-08,-0.0001708772822777359,4.000493072945586e-08,0,4.000493072945586e-08,0.0004769383437924112,4.000493072945586e-08,0,4.000493072945586e-08,0.5077435368532268,4.000493072945586e-08,0.7397793008047394,4.000493072945586e-08,0.7388048189087495,4.000493072945586e-08,0.2051050747041034,4.000493072945586e-08,1,4.000493072945586e-08,1
4.000783831911367e-08,0.1567663822734245,4.000783831911367e-08,0,4.000783831911367e-08,0.843233617726592,4.000783831911367e-08,0.9995553388935321,4.000783831911367e-08,-0.0001169030650360495,4.000783831911367e-08,0,4.000783831911367e-08,0.0004029952856064744,4.000783831911367e-08,0,4.000783831911367e-08,0.5084833052879951,4.000783831911367e-08,0.7403569872350654,4.000783831911367e-08,0.7389330343809305,4.000783831911367e-08,0.2051040080666662,4.000783831911367e-08,1,4.000783831911367e-08,1
4.001205918655761e-08,0.2411837311521274,4.001205918655761e-08,0,4.001205918655761e-08,0.7588162688478891,4.001205918655761e-08,0.9996067400680904,4.001205918655761e-08,-4.915445526344345e-05,4.001205918655761e-08,0,4.001205918655761e-08,0.0003268587820536626,4.001205918655761e-08,0,4.001205918655761e-08,0.5095520716232362,4.001205918655761e-08,0.7411008195056823,4.001205918655761e-08,0.7391359565066326,4.001205918655761e-08,0.2051030930175325,4.001205918655761e-08,1,4.001205918655761e-08,1
4.001846748064142e-08,0.3693496128284335,4.001846748064142e-08,0,4.001846748064142e-08,0.6306503871715829,4.001846748064142e-08,0.9996006159221953,4.001846748064142e-08,1.576919522000622e-06,4.001846748064142e-08,0,4.001846748064142e-08,0.0004053032170129563,4.001846748064142e-08,0,4.001846748064142e-08,0.5111277983674629,4.001846748064142e-08,0.7421536754771995,4.001846748064142e-08,0.7395347389065295,4.001846748064142e-08,0.2051042751506955,4.001846748064142e-08,1,4.001846748064142e-08,1
4.002309781194513e-08,0.4619562389024865,4.002309781194513e-08,0,4.002309781194513e-08,0.5380437610975299,4.002309781194513e-08,0.9996193193382018,4.002309781194513e-08,5.240077273826619e-07,4.002309781194513e-08,0,4.002309781194513e-08,0.0005707434131221444,4.002309781194513e-08,0,4.002309781194513e-08,0.5119112421194856,4.002309781194513e-08,0.7428747084299945,4.002309781194513e-08,0.7398810794296129,4.002309781194513e-08,0.2051063362851712,4.002309781194513e-08,1,4.002309781194513e-08,1
4.002629051237318e-08,0.5258102474635473,4.002629051237318e-08,0,4.002629051237318e-08,0.4741897525364692,4.002629051237318e-08,0.9998747123377814,4.002629051237318e-08,-1.672414664240992e-05,4.002629051237318e-08,0,4.002629051237318e-08,0.0006769477044701447,4.002629051237318e-08,0,4.002629051237318e-08,0.5117107903818289,4.002629051237318e-08,0.7433365376274024,4.002629051237318e-08,0.7401443144870797,4.002629051237318e-08,0.2051076569685879,4.002629051237318e-08,1,4.002629051237318e-08,1
4.002892952188555e-08,0.5785904377109357,4.002892952188555e-08,0,4.002892952188555e-08,0.4214095622890809,4.002892952188555e-08,1.000559983907697,4.002892952188555e-08,-3.160176199653407e-05,4.002892952188555e-08,0,4.002892952188555e-08,0.0007230848058302508,4.002892952188555e-08,0,4.002892952188555e-08,0.5103319304125805,4.002892952188555e-08,0.743664588540585,4.002892952188555e-08,0.740373647018013,4.002892952188555e-08,0.2051080857076823,4.002892952188555e-08,1,4.002892952188555e-08,1
4.003205654331587e-08,0.641130866317433,4.003205654331587e-08,0,4.003205654331587e-08,0.3588691336825836,4.003205654331587e-08,1.002354432815124,4.003205654331587e-08,-3.418159264461977e-05,4.003205654331587e-08,0,4.003205654331587e-08,0.000731157245631568,4.003205654331587e-08,0,4.003205654331587e-08,0.5056136596206995,4.003205654331587e-08,0.7439267138485007,4.003205654331587e-08,0.7406530331454918,4.003205654331587e-08,0.2051080851823167,4.003205654331587e-08,1,4.003205654331587e-08,1
4.003448340042844e-08,0.6896680085687457,4.003448340042844e-08,0,4.003448340042844e-08,0.3103319914312709,4.003448340042844e-08,1.004716620574002,4.003448340042844e-08,-2.116092933828936e-05,4.003448340042844e-08,0,4.003448340042844e-08,0.000711068299843849,4.003448340042844e-08,0,4.003448340042844e-08,0.4981709564628545,4.003448340042844e-08,0.7439868598629052,4.003448340042844e-08,0.7408677571687207,4.003448340042844e-08,0.2051077826202781,4.003448340042844e-08,1,4.003448340042844e-08,1
4.003697277675456e-08,0.7394555350911477,4.003697277675456e-08,0,4.003697277675456e-08,0.2605444649088688,4.003697277675456e-08,1.008210716990858,4.003697277675456e-08,-9.285136565506486e-08,4.003697277675456e-08,0,4.003697277675456e-08,0.0005559309534957946,4.003697277675456e-08,0,4.003697277675456e-08,0.4854051842630245,4.003697277675456e-08,0.7438678685905246,4.003697277675456e-08,0.7410752338795064,4.003697277675456e-08,0.2051057646553335,4.003697277675456e-08,1,4.003697277675456e-08,1
4.003861520609766e-08,0.7723041219531761,4.003861520609766e-08,0,4.003861520609766e-08,0.2276958780468404,4.003861520609766e-08,1.01120167990994,4.003861520609766e-08,1.416490076001794e-05,4.003861520609766e-08,0,4.003861520609766e-08,0.00011352468048692,4.003861520609766e-08,0,4.003861520609766e-08,0.4735120273414636,4.003861520609766e-08,0.7436709554358707,4.003861520609766e-08,0.7411958532963212,4.003861520609766e-08,0.2051000881408206,4.003861520609766e-08,1,4.003861520609766e-08,1
4.004049775587219e-08,0.8099551174437263,4.004049775587219e-08,0,4.004049775587219e-08,0.1900448825562903,4.004049775587219e-08,1.015549693545841,4.004049775587219e-08,2.696680020329212e-05,4.004049775587219e-08,0,4.004049775587219e-08,-0.001285782270772469,4.004049775587219e-08,0,4.004049775587219e-08,0.4560064128129859,4.004049775587219e-08,0.743319409709247,4.004049775587219e-08,0.7413096754963772,4.004049775587219e-08,0.2050823366831493,4.004049775587219e-08,1,4.004049775587219e-08,1
4.004218257676707e-08,0.8436515353414807,4.004218257676707e-08,0,4.004218257676707e-08,0.1563484646585358,4.004218257676707e-08,1.020746425742405,4.004218257676707e-08,3.53540771289067e-05,4.004218257676707e-08,0,4.004218257676707e-08,-0.003285745674722448,4.004218257676707e-08,0,4.004218257676707e-08,0.436646181306523,4.004218257676707e-08,0.7428906442295555,4.004218257676707e-08,0.7413932014405594,4.004218257676707e-08,0.2050574198392472,4.004218257676707e-08,1,4.004218257676707e-08,1
4.004373279555671e-08,0.8746559111341561,4.004373279555671e-08,0,4.004373279555671e-08,0.1253440888658605,4.004373279555671e-08,1.027480190124448,4.004373279555671e-08,4.127219320312058e-05,4.004373279555671e-08,0,4.004373279555671e-08,-0.005422904150067096,4.004373279555671e-08,0,4.004373279555671e-08,0.41569692016099,4.004373279555671e-08,0.7424103629350028,4.004373279555671e-08,0.7414662443609048,4.004373279555671e-08,0.2050315202795244,4.004373279555671e-08,1,4.004373279555671e-08,1
4.004489635074923e-08,0.8979270149845545,4.004489635074923e-08,0,4.004489635074923e-08,0.102072985015462,4.004489635074923e-08,1.034404706339663,4.004489635074923e-08,4.530130986694399e-05,4.004489635074923e-08,0,4.004489635074923e-08,-0.007091993727529135,4.004489635074923e-08,0,4.004489635074923e-08,0.398023085446376,4.004489635074923e-08,0.7420066412679382,4.004489635074923e-08,0.7415266889894389,4.004489635074923e-08,0.2050117243425189,4.004489635074923e-08,1,4.004489635074923e-08,1
4.004636778896284e-08,0.9273557792568744,4.004636778896284e-08,0,4.004636778896284e-08,0.07264422074314214,4.004636778896284e-08,1.045253280291676,4.004636778896284e-08,4.916973211318243e-05,4.004636778896284e-08,0,4.004636778896284e-08,-0.009267374489115294,4.004636778896284e-08,0,4.004636778896284e-08,0.3733778741100571,4.004636778896284e-08,0.7414506933047893,4.004636778896284e-08,0.7416077744217656,4.004636778896284e-08,0.2049863202339247,4.004636778896284e-08,1,4.004636778896284e-08,1
4.004752040849574e-08,0.9504081699148254,4.004752040849574e-08,0,4.004752040849574e-08,0.04959183008519119,4.004752040849574e-08,1.053133679764877,4.004752040849574e-08,4.881826089639564e-05,4.004752040849574e-08,0,4.004752040849574e-08,-0.01105282350792749,4.004752040849574e-08,0,4.004752040849574e-08,0.3523829033457149,4.004752040849574e-08,0.7409664060242805,4.004752040849574e-08,0.7416492636983475,4.004752040849574e-08,0.204965568929846,4.004752040849574e-08,1,4.004752040849574e-08,1
4.004899546825338e-08,0.9799093650675345,4.004899546825338e-08,0,4.004899546825338e-08,0.02009063493248209,4.004899546825338e-08,1.055012800095453,4.004899546825338e-08,3.486672064847594e-05,4.004899546825338e-08,0,4.004899546825338e-08,-0.01353379485183928,4.004899546825338e-08,0,4.004899546825338e-08,0.3235901956322652,4.004899546825338e-08,0.7402211127784694,4.004899546825338e-08,0.7415646456126165,4.004899546825338e-08,0.2049365892772102,4.004899546825338e-08,1,4.004899546825338e-08,1
4.005e-08,0.9999999999999427,4.005e-08,0,4.005e-08,7.382983113757291e-14,4.005e-08,1.046689705394034,4.005e-08,1.395572581557621e-05,4.005e-08,0,4.005e-08,-0.01540190484593833,4.005e-08,0,4.005e-08,0.3029128666872347,4.005e-08,0.73964116267572,4.005e-08,0.7413650942141644,4.005e-08,0.204914545789083,4.005e-08,1,4.005e-08,1
4.005002735171678e-08,1,4.005002735171678e-08,0,4.005002735171678e-08,0,4.005002735171678e-08,1.046318543708708,4.005002735171678e-08,1.931991403326542e-05,4.005002735171678e-08,0,4.005002735171678e-08,-0.01546091942707002,4.005002735171678e-08,0,4.005002735171678e-08,0.3023348909974993,4.005002735171678e-08,0.7396197170893704,4.005002735171678e-08,0.7413573915930857,4.005002735171678e-08,0.2049138619092553,4.005002735171678e-08,1,4.005002735171678e-08,1
4.005008205515035e-08,1,4.005008205515035e-08,0,4.005008205515035e-08,0,4.005008205515035e-08,1.045558803169059,4.005008205515035e-08,3.135646565863011e-05,4.005008205515035e-08,0,4.005008205515035e-08,-0.01557924022513074,4.005008205515035e-08,0,4.005008205515035e-08,0.3011755315161736,4.005008205515035e-08,0.7395744138793607,4.005008205515035e-08,0.7413416763808768,4.005008205515035e-08,0.204912455236102,4.005008205515035e-08,1,4.005008205515035e-08,1
4.005010940686714e-08,1,4.005010940686714e-08,0,4.005010940686714e-08,0,4.005010940686714e-08,1.045165660735802,4.005010940686714e-08,3.730199682323749e-05,4.005010940686714e-08,0,4.005010940686714e-08,-0.01563846380353389,4.005010940686714e-08,0,4.005010940686714e-08,0.3005945495255675,4.005010940686714e-08,0.7395510437939977,4.005010940686714e-08,0.7413336183641073,4.005010940686714e-08,0.2049117377378522,4.005010940686714e-08,1,4.005010940686714e-08,1
4.005012308272553e-08,1,4.005012308272553e-08,0,4.005012308272553e-08,0,4.005012308272553e-08,1.044965607726178,4.005012308272553e-08,4.00551656611093e-05,4.005012308272553e-08,0,4.005012308272553e-08,-0.01566817537685157,4.005012308272553e-08,0,4.005012308272553e-08,0.3003043033219667,4.005012308272553e-08,0.739539590631384,4.005012308272553e-08,0.7413295478431194,4.005012308272553e-08,0.2049113815735934,4.005012308272553e-08,1,4.005012308272553e-08,1
4.00501504344423e-08,1,4.00501504344423e-08,0,4.00501504344423e-08,0,4.00501504344423e-08,1.044559029148326,4.00501504344423e-08,4.570494141067923e-05,4.00501504344423e-08,0,4.00501504344423e-08,-0.01572778034688664,4.00501504344423e-08,0,4.00501504344423e-08,0.2997242117071541,4.00501504344423e-08,0.7395166427766413,4.00501504344423e-08,0.7413213074364748,4.00501504344423e-08,0.2049106660957151,4.00501504344423e-08,1,4.00501504344423e-08,1
4.005020513787586e-08,1,4.005020513787586e-08,0,4.005020513787586e-08,0,4.005020513787586e-08,1.043719043839147,4.005020513787586e-08,5.649191790685999e-05,4.005020513787586e-08,0,4.005020513787586e-08,-0.01584747452849445,4.005020513787586e-08,0,4.005020513787586e-08,0.2985654533116255,4.005020513787586e-08,0.7394708938851319,4.005020513787586e-08,0.7413044587422672,4.005020513787586e-08,0.2049092277079119,4.005020513787586e-08,1,4.005020513787586e-08,1
