/Clk (d_del=4.225641e-10) X,/Clk (d_del=4.225641e-10) Y,/Clk (d_del=4.312821e-10) X,/Clk (d_del=4.312821e-10) Y,/D (d_del=4.225641e-10) X,/D (d_del=4.225641e-10) Y,/D (d_del=4.312821e-10) X,/D (d_del=4.312821e-10) Y,/Q (d_del=4.225641e-10) X,/Q (d_del=4.225641e-10) Y,/Q (d_del=4.312821e-10) X,/Q (d_del=4.312821e-10) Y
2.645373930232666e-09,0,2.676044648262826e-09,0,2.645373930232666e-09,1,2.676044648262826e-09,1,2.645373930232666e-09,1.001574606899252,2.676044648262826e-09,1.001708387596963
2.663325254649431e-09,0,2.686305250747549e-09,0,2.663325254649431e-09,1,2.686305250747549e-09,1,2.663325254649431e-09,1.001683534987363,2.686305250747549e-09,1.001816569807781
2.67604464825955e-09,0,2.694440649504669e-09,0,2.67604464825955e-09,1,2.694440649504669e-09,1,2.67604464825955e-09,1.001708387596948,2.694440649504669e-09,1.002106112883947
2.686305250745239e-09,0,2.700603908453699e-09,0,2.686305250745239e-09,1,2.700603908453699e-09,1,2.686305250745239e-09,1.001816569807733,2.700603908453699e-09,1.00257177801372
2.694440649502957e-09,0,2.705469449895784e-09,0,2.694440649502957e-09,1,2.705469449895784e-09,1,2.694440649502957e-09,1.002106112883852,2.705469449895784e-09,1.003184590152758
2.700603908452406e-09,0,2.708931741419939e-09,0,2.700603908452406e-09,1,2.708931741419939e-09,1,2.700603908452406e-09,1.002571778013587,2.708931741419939e-09,1.003740745770639
2.705469449894663e-09,0,2.712739929234343e-09,0,2.705469449894663e-09,1,2.712739929234343e-09,1,2.705469449894663e-09,1.003184590152583,2.712739929234343e-09,1.004224659239312
2.708931741419453e-09,0,2.715585728533994e-09,0,2.708931741419453e-09,1,2.715585728533994e-09,1,2.708931741419453e-09,1.003740745770553,2.715585728533994e-09,1.004380312269032
2.71273992923459e-09,0,2.719289555546814e-09,0,2.71273992923459e-09,1,2.719289555546814e-09,1,2.71273992923459e-09,1.004224659239317,2.719289555546814e-09,1.004446019018635
2.715585728534262e-09,0,2.721899644633625e-09,0,2.715585728534262e-09,1,2.721899644633625e-09,1,2.715585728534262e-09,1.004380312269034,2.721899644633625e-09,1.004363105062041
2.719289555547809e-09,0,2.724029020426115e-09,0,2.719289555547809e-09,1,2.724029020426115e-09,1,2.719289555547809e-09,1.004446019018623,2.724029020426115e-09,1.004134046206868
2.721899644634536e-09,0,2.726522544681338e-09,0,2.721899644634536e-09,1,2.726522544681338e-09,1,2.721899644634536e-09,1.004363105061971,2.726522544681338e-09,1.003715018289869
2.724029020427048e-09,0,2.728727263541099e-09,0,2.724029020427048e-09,1,2.728727263541099e-09,1,2.724029020427048e-09,1.004134046206742,2.728727263541099e-09,1.003270274565337
2.726522544682825e-09,0,2.731285009075589e-09,0,2.726522544682825e-09,1,2.731285009075589e-09,1,2.726522544682825e-09,1.003715018289599,2.731285009075589e-09,1.00273252541866
2.728727263542507e-09,0,2.73444119672121e-09,0,2.728727263542507e-09,1,2.73444119672121e-09,1,2.728727263542507e-09,1.003270274565061,2.73444119672121e-09,1.002122965643953
2.731285009077302e-09,0,2.738740477942909e-09,0,2.731285009077302e-09,1,2.738740477942909e-09,1,2.731285009077302e-09,1.002732525418326,2.738740477942909e-09,1.001437875484568
2.734441196723246e-09,0,2.744784349686626e-09,0,2.734441196723246e-09,1,2.744784349686626e-09,1,2.734441196723246e-09,1.0021229656436,2.744784349686626e-09,1.000779826482331
2.738740477945798e-09,0,2.752676329942249e-09,0,2.738740477945798e-09,1,2.752676329942249e-09,1,2.738740477945798e-09,1.001437875484183,2.752676329942249e-09,1.000323677564898
2.744784349690796e-09,0,2.762483910874802e-09,0,2.744784349690796e-09,1,2.762483910874802e-09,1,2.744784349690796e-09,1.000779826481992,2.762483910874802e-09,1.000104310126728
2.752676329947284e-09,0,2.775472530546077e-09,0,2.752676329947284e-09,1,2.775472530546077e-09,1,2.752676329947284e-09,1.000323677564714,2.775472530546077e-09,1.000029729649247
2.762483910881188e-09,0,2.792044636834398e-09,0,2.762483910881188e-09,1,2.792044636834398e-09,1,2.762483910881188e-09,1.000104310126654,2.792044636834398e-09,1.000016667331408
2.775472530554803e-09,0,2.814124415443086e-09,0,2.775472530554803e-09,1,2.814124415443086e-09,1,2.775472530554803e-09,1.000029729649229,2.814124415443086e-09,1.000012394153898
2.792044636845695e-09,0,2.843372842697248e-09,0,2.792044636845695e-09,1,2.843372842697248e-09,1,2.792044636845695e-09,1.000016667331405,2.843372842697248e-09,1.00000817257197
2.814124415458136e-09,0,2.882666217391527e-09,0,2.814124415458136e-09,1,2.882666217391527e-09,1,2.814124415458136e-09,1.000012394153895,2.882666217391527e-09,1.000005030820777
2.843372842717117e-09,0,2.93478171019118e-09,0,2.843372842717117e-09,1,2.93478171019118e-09,1,2.843372842717117e-09,1.000008172571968,2.93478171019118e-09,1.000002999231412
2.882666217418135e-09,0,3e-09,0,2.882666217418135e-09,1,3e-09,1,2.882666217418135e-09,1.000005030820776,3e-09,1.000001703699195
2.93478171022653e-09,0,3.000048828125001e-09,0.0009765625000021413,2.93478171022653e-09,1,3.000048828125001e-09,1,2.93478171022653e-09,1.000002999231411,3.000048828125001e-09,1.000042091491229
3e-09,0,3.000146484375001e-09,0.002929687500006424,3e-09,1,3.000146484375001e-09,1,3e-09,1.000001703699196,3.000146484375001e-09,1.000125227324165
3.000048828125001e-09,0.0009765625000021413,3.000341796875001e-09,0.006835937500014989,3.000048828125001e-09,1,3.000341796875001e-09,1,3.000048828125001e-09,1.000042091491229,3.000341796875001e-09,1.000286838129225
3.000146484375001e-09,0.002929687500006424,3.000732421875002e-09,0.01464843750003212,3.000146484375001e-09,1,3.000732421875002e-09,1,3.000146484375001e-09,1.000125227324165,3.000732421875002e-09,1.000590478812178
3.000341796875001e-09,0.006835937500014989,3.001218349956978e-09,0.02436699913955873,3.000341796875001e-09,1,3.001218349956978e-09,1,3.000341796875001e-09,1.000286838129225,3.001218349956978e-09,1.000936503518752
3.000732421875002e-09,0.01464843750003212,3.001978813366079e-09,0.03957626732158102,3.000732421875002e-09,1,3.001978813366079e-09,1,3.000732421875002e-09,1.000590478812178,3.001978813366079e-09,1.001406688460373
3.001218349956978e-09,0.02436699913955873,3.003482621214573e-09,0.06965242429146067,3.001218349956978e-09,1,3.003482621214573e-09,1,3.001218349956978e-09,1.000936503518752,3.003482621214573e-09,1.002192204021045
3.001978813366079e-09,0.03957626732157275,3.006490236911561e-09,0.12980473823122,3.001978813366079e-09,1,3.006490236911561e-09,1,3.001978813366079e-09,1.001406688460373,3.006490236911561e-09,1.003286471953422
3.003482621214574e-09,0.06965242429146894,3.01091045467301e-09,0.2182090934601938,3.003482621214574e-09,1,3.01091045467301e-09,1,3.003482621214574e-09,1.002192204021045,3.01091045467301e-09,1.004193730525317
3.006490236911563e-09,0.1298047382312613,3.016758989225564e-09,0.3351797845112685,3.006490236911563e-09,1,3.016758989225564e-09,1,3.006490236911563e-09,1.003286471953422,3.016758989225564e-09,1.004633715112619
3.010910454673017e-09,0.2182090934603344,3.024721469356216e-09,0.4944293871243056,3.010910454673017e-09,1,3.024721469356216e-09,1,3.010910454673017e-09,1.004193730525318,3.024721469356216e-09,1.001520425738936
3.016758989225573e-09,0.3351797845114421,3.028720149150736e-09,0.5744029830147214,3.016758989225573e-09,1,3.028720149150736e-09,1,3.016758989225573e-09,1.004633715112619,3.028720149150736e-09,0.9950888940058414
3.024721469356227e-09,0.4944293871245373,3.032011745265513e-09,0.6402349053102512,3.024721469356227e-09,1,3.032011745265513e-09,1,3.024721469356227e-09,1.001520425738923,3.032011745265513e-09,0.9830140210172408
3.028720149150749e-09,0.5744029830149695,3.035521586627567e-09,0.710431732551332,3.028720149150749e-09,1,3.035521586627567e-09,1,3.028720149150749e-09,0.9950888940058085,3.035521586627567e-09,0.9597228017342663
3.032011745265526e-09,0.6402349053105076,3.038870578242332e-09,0.7774115648466352,3.032011745265526e-09,1,3.038870578242332e-09,1,3.032011745265526e-09,0.9830140210171756,3.038870578242332e-09,0.9257402340398534
3.035521586627579e-09,0.7104317325515636,3.041656728231306e-09,0.8331345646261039,3.035521586627579e-09,1,3.041656728231306e-09,1,3.035521586627579e-09,0.9597228017341688,3.041656728231306e-09,0.8882171921300601
3.038870578242349e-09,0.7774115648469662,3.043860557021016e-09,0.8772111404203209,3.038870578242349e-09,1,3.043860557021016e-09,1,3.038870578242349e-09,0.9257402340396559,3.043860557021016e-09,0.8524923862297057
3.041656728231316e-09,0.8331345646263025,3.04521563602071e-09,0.9043127204141985,3.041656728231316e-09,1,3.04521563602071e-09,1,3.041656728231316e-09,0.8882171921299112,3.04521563602071e-09,0.8280646374871882
3.043860557021028e-09,0.8772111404205525,3.046771811153705e-09,0.9354362230741005,3.043860557021028e-09,1,3.046771811153705e-09,1,3.043860557021028e-09,0.8524923862295047,3.046771811153705e-09,0.7988680132523615
3.04521563602072e-09,0.9043127204143888,3.048327894190192e-09,0.9665578838038327,3.04521563602072e-09,1,3.048327894190192e-09,1,3.04521563602072e-09,0.8280646374870129,3.048327894190192e-09,0.7712829357377297
3.046771811153713e-09,0.9354362230742576,3.05e-09,1,3.046771811153713e-09,1,3.05e-09,1,3.046771811153713e-09,0.7988680132522175,3.05e-09,0.7489393011933819
3.048327894190203e-09,0.9665578838040561,3.050027116124947e-09,1,3.048327894190203e-09,1,3.050027116124947e-09,1,3.048327894190203e-09,0.7712829357375595,3.050027116124947e-09,0.7486446291078795
3.05e-09,1,3.050081348374841e-09,1,3.05e-09,1,3.050081348374841e-09,1,3.05e-09,0.7489393011933968,3.050081348374841e-09,0.7480623403509018
3.050027116124947e-09,1,3.050189812874628e-09,1,3.050027116124947e-09,1,3.050189812874628e-09,1,3.050027116124947e-09,0.7486446291078949,3.050189812874628e-09,0.7469669708509782
3.050081348374841e-09,1,3.050406741874201e-09,1,3.050081348374841e-09,1,3.050406741874201e-09,1,3.050081348374841e-09,0.7480623403509175,3.050406741874201e-09,0.7450561440410773
3.050189812874628e-09,1,3.050840599873349e-09,1,3.050189812874628e-09,1,3.050840599873349e-09,1,3.050189812874628e-09,0.7469669708509949,3.050840599873349e-09,0.742299795272334
3.050406741874201e-09,1,3.051509126237309e-09,1,3.050406741874201e-09,1,3.051509126237309e-09,1,3.050406741874201e-09,0.7450561440410961,3.051509126237309e-09,0.7406400150601826
3.050840599873349e-09,1,3.052400441258869e-09,1,3.050840599873349e-09,1,3.052400441258869e-09,1,3.050840599873349e-09,0.7422997952723568,3.052400441258869e-09,0.7427027456197749
3.051509126237309e-09,1,3.053696034269811e-09,1,3.051509126237309e-09,1,3.053696034269811e-09,1,3.051509126237309e-09,0.7406400150602115,3.053696034269811e-09,0.7524627973836822
3.052400441258869e-09,1,3.055494733922321e-09,1,3.052400441258869e-09,1,3.055494733922321e-09,1,3.052400441258869e-09,0.7427027456198104,3.055494733922321e-09,0.7746877830156818
3.053696034269811e-09,1,3.057400563856959e-09,1,3.053696034269811e-09,1,3.057400563856959e-09,1,3.053696034269811e-09,0.7524627973837246,3.057400563856959e-09,0.8050861438684251
3.055494733922321e-09,1,3.059616407274292e-09,1,3.055494733922321e-09,1,3.059616407274292e-09,1,3.055494733922321e-09,0.7746877830157285,3.059616407274292e-09,0.8468705931909327
3.057400563856959e-09,1,3.061462419511027e-09,1,3.057400563856959e-09,1,3.061462419511027e-09,1,3.057400563856959e-09,0.8050861438684744,3.061462419511027e-09,0.8836346782008954
3.059616407274292e-09,1,3.062841396354313e-09,1,3.059616407274292e-09,1,3.062841396354313e-09,1,3.059616407274292e-09,0.8468705931909749,3.062841396354313e-09,0.9087848994887522
3.061462419511026e-09,1,3.06432477567959e-09,1,3.061462419511026e-09,1,3.06432477567959e-09,1,3.061462419511026e-09,0.8836346782009343,3.06432477567959e-09,0.9308412837904283
3.062841396354312e-09,1,3.065267566866334e-09,1,3.062841396354312e-09,1,3.065267566866334e-09,1,3.062841396354312e-09,0.9087848994887854,3.065267566866334e-09,0.9420064143873557
3.06432477567959e-09,1,3.066253856974832e-09,1,3.06432477567959e-09,1,3.066253856974832e-09,1,3.06432477567959e-09,0.9308412837904589,3.066253856974832e-09,0.9516813698267572
3.065267566866334e-09,1,3.067100873962293e-09,1,3.065267566866334e-09,1,3.067100873962293e-09,1,3.065267566866334e-09,0.9420064143873811,3.067100873962293e-09,0.9586000292834552
3.066253856974832e-09,1,3.068543889001325e-09,1,3.066253856974832e-09,1,3.068543889001325e-09,1,3.066253856974832e-09,0.9516813698267781,3.068543889001325e-09,0.9680012662979715
3.067100873962293e-09,1,3.069571604609543e-09,1,3.067100873962293e-09,1,3.069571604609543e-09,1,3.067100873962293e-09,0.9586000292834729,3.069571604609543e-09,0.9732057038021712
3.068543889001321e-09,1,3.070972405147159e-09,1,3.068543889001321e-09,1,3.070972405147159e-09,1,3.068543889001321e-09,0.9680012662979659,3.070972405147159e-09,0.9788339094357099
3.06957160460954e-09,1,3.072677008333911e-09,1,3.06957160460954e-09,1,3.072677008333911e-09,1,3.06957160460954e-09,0.9732057038021668,3.072677008333911e-09,0.9839466423662164
3.070972405147155e-09,1,3.074587113876246e-09,1,3.070972405147155e-09,1,3.074587113876246e-09,1,3.070972405147155e-09,0.9788339094357048,3.074587113876246e-09,0.9880029938372474
3.072677008333908e-09,1,3.07644300794949e-09,1,3.072677008333908e-09,1,3.07644300794949e-09,1,3.072677008333908e-09,0.9839466423662138,3.07644300794949e-09,0.990738000211915
3.074587113876243e-09,1,3.078529976207397e-09,1,3.074587113876243e-09,1,3.078529976207397e-09,1,3.074587113876243e-09,0.9880029938372455,3.078529976207397e-09,0.9928789195147578
3.076443007949486e-09,1,3.08107155006325e-09,1,3.076443007949486e-09,1,3.08107155006325e-09,1,3.076443007949486e-09,0.9907380002119137,3.08107155006325e-09,0.9946544506941071
3.078529976207394e-09,1,3.083337830060588e-09,1,3.078529976207394e-09,1,3.083337830060588e-09,1,3.078529976207394e-09,0.9928789195147569,3.083337830060588e-09,0.9957438362743483
3.081071550063245e-09,1,3.08554179119312e-09,1,3.081071550063245e-09,1,3.08554179119312e-09,1,3.081071550063245e-09,0.994654450694106,3.08554179119312e-09,0.9965120133977148
3.083337830060585e-09,1,3.088271150977226e-09,1,3.083337830060585e-09,1,3.088271150977226e-09,1,3.083337830060585e-09,0.9957438362743478,3.088271150977226e-09,0.9971974016939906
3.085541791193117e-09,1,3.091840814359287e-09,1,3.085541791193117e-09,1,3.091840814359287e-09,1,3.085541791193117e-09,0.9965120133977142,3.091840814359287e-09,0.9978063084297878
3.088271150977222e-09,1,3.096299759436375e-09,1,3.088271150977222e-09,1,3.096299759436375e-09,1,3.088271150977222e-09,0.9971974016939902,3.096299759436375e-09,0.9982942642500574
3.091840814359282e-09,1,3.102304843705687e-09,1,3.091840814359282e-09,1,3.102304843705687e-09,1,3.091840814359282e-09,0.9978063084297873,3.102304843705687e-09,0.9986972139239165
3.096299759436369e-09,1,3.110740992087526e-09,1,3.096299759436369e-09,1,3.110740992087526e-09,1,3.096299759436369e-09,0.9982942642500571,3.110740992087526e-09,0.9990286956822512
3.102304843705679e-09,1,3.123705060385784e-09,1,3.102304843705679e-09,1,3.123705060385784e-09,1,3.102304843705679e-09,0.9986972139239163,3.123705060385784e-09,0.999307583896723
3.110740992087518e-09,1,3.139192025542264e-09,1,3.110740992087518e-09,1,3.139192025542264e-09,1,3.110740992087518e-09,0.9990286956822511,3.139192025542264e-09,0.9994865932383794
3.123705060385771e-09,1,3.159960356344848e-09,1,3.123705060385771e-09,1,3.159960356344848e-09,1,3.123705060385771e-09,0.9993075838967228,3.159960356344848e-09,0.9996220807093708
3.139192025542248e-09,1,3.190149330367924e-09,1,3.139192025542248e-09,1,3.190149330367924e-09,1,3.139192025542248e-09,0.9994865932383793,3.190149330367924e-09,0.9997311490708741
3.159960356344825e-09,1,3.234269494134109e-09,1,3.159960356344825e-09,1,3.234269494134109e-09,1,3.159960356344825e-09,0.9996220807093708,3.234269494134109e-09,0.999814325547511
3.190149330367892e-09,1,3.291919382085987e-09,1,3.190149330367892e-09,1,3.291919382085987e-09,1,3.190149330367892e-09,0.999731149070874,3.291919382085987e-09,0.9998702353625996
3.234269494134065e-09,1,3.368439272205861e-09,1,3.234269494134065e-09,1,3.368439272205861e-09,1,3.234269494134065e-09,0.9998143255475109,3.368439272205861e-09,0.9999084197790825
3.291919382085936e-09,1,3.434219636102931e-09,1,3.291919382085936e-09,1,3.434219636102931e-09,1,3.291919382085936e-09,0.9998702353625996,3.434219636102931e-09,0.9999275909408227
3.368439272205796e-09,1,3.5e-09,1,3.368439272205796e-09,1,3.5e-09,1,3.368439272205796e-09,0.9999084197790824,3.5e-09,0.9999401255860888
3.434219636102898e-09,1,3.5001953125e-09,0.9960937500000018,3.434219636102898e-09,1,3.5001953125e-09,1,3.434219636102898e-09,0.9999275909408227,3.5001953125e-09,0.9998216570281895
3.5e-09,1,3.5005859375e-09,0.9882812500000012,3.5e-09,1,3.5005859375e-09,1,3.5e-09,0.9999401255860887,3.5005859375e-09,0.9995942304408542
3.5001953125e-09,0.9960937500000018,3.5013671875e-09,0.97265625,3.5001953125e-09,1,3.5013671875e-09,1,3.5001953125e-09,0.9998216570281895,3.5013671875e-09,0.9992036581043421
3.5005859375e-09,0.9882812500000012,3.502557122670718e-09,0.9488575465856406,3.5005859375e-09,1,3.502557122670718e-09,1,3.5005859375e-09,0.9995942304408542,3.502557122670718e-09,0.9987761889007809
3.5013671875e-09,0.97265625,3.503666921671421e-09,0.9266615665715867,3.5013671875e-09,1,3.503666921671421e-09,1,3.5013671875e-09,0.9992036581043421,3.503666921671421e-09,0.9985118515052149
3.502557122670718e-09,0.9488575465856571,3.505659733898624e-09,0.8868053220275257,3.502557122670718e-09,1,3.505659733898624e-09,1,3.502557122670718e-09,0.9987761889007812,3.505659733898624e-09,0.9982331129933786
3.503666921671421e-09,0.9266615665715949,3.50964535835303e-09,0.8070928329394038,3.503666921671421e-09,1,3.50964535835303e-09,1,3.503666921671421e-09,0.9985118515052152,3.50964535835303e-09,0.9980311869930902
3.505659733898623e-09,0.8868053220275505,3.515821671323679e-09,0.6835665735264371,3.505659733898623e-09,1,3.515821671323679e-09,1,3.505659733898623e-09,0.9982331129933788,3.515821671323679e-09,0.9979862730495116
3.509645358353027e-09,0.8070928329394617,3.5242181164361e-09,0.515637671278014,3.509645358353027e-09,1,3.5242181164361e-09,1,3.509645358353027e-09,0.9980311869930903,3.5242181164361e-09,0.9979704303425079
3.515821671323676e-09,0.6835665735264951,3.527831666624007e-09,0.4433666675198668,3.515821671323676e-09,1,3.527831666624007e-09,1,3.515821671323676e-09,0.9979862730495116,3.527831666624007e-09,0.9980152945887254
3.524218116436095e-09,0.5156376712781132,3.530942001454923e-09,0.381159970901556,3.524218116436095e-09,1,3.530942001454923e-09,1,3.524218116436095e-09,0.9979704303425078,3.530942001454923e-09,0.9981304530400029
3.52783166662401e-09,0.4433666675198088,3.53474225985606e-09,0.3051548028788147,3.52783166662401e-09,1,3.53474225985606e-09,1,3.52783166662401e-09,0.9980152945887255,3.53474225985606e-09,0.9983675448162231
3.530942001454927e-09,0.3811599709014649,3.53786079163303e-09,0.2427841673394101,3.530942001454927e-09,1,3.53786079163303e-09,1,3.530942001454927e-09,0.9981304530400031,3.53786079163303e-09,0.9986188325096063
3.534742259856065e-09,0.3051548028787154,3.541369631908897e-09,0.1726073618220757,3.534742259856065e-09,1,3.541369631908897e-09,1,3.534742259856065e-09,0.9983675448162236,3.541369631908897e-09,0.9989157076068556
3.537860791633035e-09,0.2427841673393109,3.545392555926413e-09,0.09214888147175415,3.537860791633035e-09,1,3.545392555926413e-09,1,3.537860791633035e-09,0.9986188325096066,3.545392555926413e-09,0.9992461734661677
3.541369631908902e-09,0.1726073618219599,3.547696277963207e-09,0.04607444073587363,3.541369631908902e-09,1,3.547696277963207e-09,1,3.541369631908902e-09,0.9989157076068561,3.547696277963207e-09,0.9994192781173346
3.545392555926419e-09,0.09214888147162181,3.548848138981604e-09,0.02303722036793754,3.545392555926419e-09,1,3.548848138981604e-09,1,3.545392555926419e-09,0.9992461734661683,3.548848138981604e-09,0.9995008120221265
3.54769627796321e-09,0.04607444073580746,3.55e-09,1.443289932012704e-15,3.54769627796321e-09,1,3.55e-09,1,3.54769627796321e-09,0.9994192781173349,3.55e-09,0.9995857793960661
3.548848138981605e-09,0.02303722036790445,3.550031660475601e-09,0,3.548848138981605e-09,1,3.550031660475601e-09,1,3.548848138981605e-09,0.9995008120221266,3.550031660475601e-09,0.9996062148687778
3.55e-09,1.443289932012704e-15,3.550094981426803e-09,0,3.55e-09,1,3.550094981426803e-09,1,3.55e-09,0.9995857793960662,3.550094981426803e-09,0.9996489079203993
3.550031660475601e-09,0,3.550221623329205e-09,0,3.550031660475601e-09,1,3.550221623329205e-09,1,3.550031660475601e-09,0.9996062148687778,3.550221623329205e-09,0.9997327705948812
3.550094981426803e-09,0,3.550284944280407e-09,0,3.550094981426803e-09,1,3.550284944280407e-09,1,3.550094981426803e-09,0.9996489079203993,3.550284944280407e-09,0.9997733173804101
3.550221623329205e-09,0,3.55041158618281e-09,0,3.550221623329205e-09,1,3.55041158618281e-09,1,3.550221623329205e-09,0.9997327705948812,3.55041158618281e-09,0.9998519004779216
3.550284944280407e-09,0,3.550664869987616e-09,0,3.550284944280407e-09,1,3.550664869987616e-09,1,3.550284944280407e-09,0.9997733173804101,3.550664869987616e-09,0.9999977904564441
3.55041158618281e-09,0,3.551171437597227e-09,0,3.55041158618281e-09,1,3.551171437597227e-09,1,3.55041158618281e-09,0.9998519004779216,3.551171437597227e-09,1.000273455137112
3.550664869987616e-09,0,3.552047973102902e-09,0,3.550664869987616e-09,1,3.552047973102902e-09,1,3.550664869987616e-09,0.999997790456444,3.552047973102902e-09,1.000666703280026
3.551171437597227e-09,0,3.553617921788944e-09,0,3.551171437597227e-09,1,3.553617921788944e-09,1,3.551171437597227e-09,1.000273455137112,3.553617921788944e-09,1.001090245197247
3.552047973102902e-09,0,3.55555693062551e-09,0,3.552047973102902e-09,1,3.55555693062551e-09,1,3.552047973102902e-09,1.000666703280026,3.55555693062551e-09,1.001348922498804
3.553617921788944e-09,0,3.557937284979902e-09,0,3.553617921788944e-09,1,3.557937284979902e-09,1,3.553617921788944e-09,1.001090245197247,3.557937284979902e-09,1.001459553029534
3.555556930625509e-09,0,3.56070054034118e-09,0,3.555556930625509e-09,1,3.56070054034118e-09,1,3.555556930625509e-09,1.001348922498804,3.56070054034118e-09,1.001472758360034
3.557937284979902e-09,0,3.563021109626193e-09,0,3.557937284979902e-09,1,3.563021109626193e-09,1,3.557937284979902e-09,1.001459553029534,3.563021109626193e-09,1.001481070403613
3.56070054034118e-09,0,3.566536444710312e-09,0,3.56070054034118e-09,1,3.566536444710312e-09,1,3.56070054034118e-09,1.001472758360034,3.566536444710312e-09,1.001515716359782
3.563021109626193e-09,0,3.569928709287128e-09,0,3.563021109626193e-09,1,3.569928709287128e-09,1,3.563021109626193e-09,1.001481070403612,3.569928709287128e-09,1.001538981320274
3.566536444710312e-09,0,3.572776776049158e-09,0,3.566536444710312e-09,1,3.572776776049158e-09,1,3.566536444710312e-09,1.001515716359782,3.572776776049158e-09,1.00152978642769
3.569928709287128e-09,0,3.575962968959838e-09,0,3.569928709287128e-09,1,3.575962968959838e-09,1,3.569928709287128e-09,1.001538981320274,3.575962968959838e-09,1.001503680909748
3.572776776049158e-09,0,3.579273288765438e-09,0,3.572776776049158e-09,1,3.579273288765438e-09,1,3.572776776049158e-09,1.00152978642769,3.579273288765438e-09,1.001474402881458
3.575962968959838e-09,0,3.583299602874532e-09,0,3.575962968959838e-09,1,3.583299602874532e-09,1,3.575962968959838e-09,1.001503680909748,3.583299602874532e-09,1.001442422673137
3.579273288765438e-09,0,3.588209901343182e-09,0,3.579273288765438e-09,1,3.588209901343182e-09,1,3.579273288765438e-09,1.001474402881458,3.588209901343182e-09,1.001414836734013
3.583299602874532e-09,0,3.594912633278108e-09,0,3.583299602874532e-09,1,3.594912633278108e-09,1,3.583299602874532e-09,1.001442422673137,3.594912633278108e-09,1.001392576891889
3.588209901343182e-09,0,3.60434348392095e-09,0,3.588209901343182e-09,1,3.60434348392095e-09,1,3.588209901343182e-09,1.001414836734013,3.60434348392095e-09,1.001385601293672
3.594912633278109e-09,0,3.619057995240171e-09,0,3.594912633278109e-09,1,3.619057995240171e-09,1,3.594912633278109e-09,1.001392576891888,3.619057995240171e-09,1.001416369893695
3.60434348392095e-09,0,3.645373422812054e-09,0,3.60434348392095e-09,1,3.645373422812054e-09,1,3.60434348392095e-09,1.001385601293672,3.645373422812054e-09,1.001574602983591
3.619057995240175e-09,0,3.663324768797858e-09,0,3.619057995240175e-09,1,3.663324768797858e-09,1,3.619057995240175e-09,1.001416369893695,3.663324768797858e-09,1.00168353337633
3.645373422812036e-09,0,3.676044283586551e-09,0,3.645373422812036e-09,1,3.676044283586551e-09,1,3.645373422812036e-09,1.001574602983591,3.676044283586551e-09,1.001708385985238
3.663324768797836e-09,0,3.686304993296616e-09,0,3.663324768797836e-09,1,3.686304993296616e-09,1,3.663324768797836e-09,1.001683533376329,3.686304993296616e-09,1.001816564417335
3.676044283586535e-09,0,3.694440458870788e-09,0,3.676044283586535e-09,1,3.694440458870788e-09,1,3.676044283586535e-09,1.001708385985238,3.694440458870788e-09,1.002106102369472
3.686304993296606e-09,0,3.700603764083431e-09,0,3.686304993296606e-09,1,3.700603764083431e-09,1,3.686304993296606e-09,1.001816564417334,3.700603764083431e-09,1.002571763315313
3.694440458870781e-09,0,3.705469324639825e-09,0,3.694440458870781e-09,1,3.705469324639825e-09,1,3.694440458870781e-09,1.002106102369472,3.705469324639825e-09,1.003184570696782
3.700603764083425e-09,0,3.70893168666436e-09,0,3.700603764083425e-09,1,3.70893168666436e-09,1,3.700603764083425e-09,1.002571763315311,3.70893168666436e-09,1.003740736031766
3.705469324639821e-09,0,3.712739955403649e-09,0,3.705469324639821e-09,1,3.712739955403649e-09,1,3.705469324639821e-09,1.003184570696781,3.712739955403649e-09,1.004224659806101
3.708931686664359e-09,0,3.715585757732241e-09,0,3.708931686664359e-09,1,3.715585757732241e-09,1,3.708931686664359e-09,1.003740736031765,3.715585757732241e-09,1.00438031253792
3.712739955403653e-09,0,3.719289665457842e-09,0,3.712739955403653e-09,1,3.719289665457842e-09,1,3.712739955403653e-09,1.004224659806101,3.719289665457842e-09,1.004446017769235
3.715585757732244e-09,0,3.721899745299104e-09,0,3.715585757732244e-09,1,3.721899745299104e-09,1,3.715585757732244e-09,1.00438031253792,3.721899745299104e-09,1.004363097260384
3.71928966545785e-09,0,3.724029123750701e-09,0,3.71928966545785e-09,1,3.724029123750701e-09,1,3.71928966545785e-09,1.004446017769235,3.724029123750701e-09,1.004134032345142
3.721899745299111e-09,0,3.726522709193575e-09,0,3.721899745299111e-09,1,3.726522709193575e-09,1,3.721899745299111e-09,1.004363097260383,3.726522709193575e-09,1.003714988465673
3.724029123750708e-09,0,3.728727419183106e-09,0,3.724029123750708e-09,1,3.728727419183106e-09,1,3.724029123750708e-09,1.004134032345142,3.728727419183106e-09,1.003270244011868
3.726522709193586e-09,0,3.731285198527017e-09,0,3.726522709193586e-09,1,3.731285198527017e-09,1,3.726522709193586e-09,1.003714988465671,3.731285198527017e-09,1.002732488445484
3.728727419183116e-09,0,3.734441421967968e-09,0,3.728727419183116e-09,1,3.734441421967968e-09,1,3.728727419183116e-09,1.003270244011867,3.734441421967968e-09,1.002122926626323
3.731285198527028e-09,0,3.738740797429906e-09,0,3.731285198527028e-09,1,3.738740797429906e-09,1,3.731285198527028e-09,1.002732488445481,3.738740797429906e-09,1.001437832859658
