/Q (d_del=4.574359e-10) X,/Q (d_del=4.574359e-10) Y,/Q (d_del=4.623077e-10) X,/Q (d_del=4.623077e-10) Y,/D (d_del=4.574359e-10) X,/D (d_del=4.574359e-10) Y,/D (d_del=4.623077e-10) X,/D (d_del=4.623077e-10) Y,/Clk (d_del=4.574359e-10) X,/Clk (d_del=4.574359e-10) Y,/Clk (d_del=4.623077e-10) X,/Clk (d_del=4.623077e-10) Y
2.574487707885224e-09,0.000639765224933212,2.577620255000732e-09,0.0004318442228059516,2.574487707885224e-09,0,2.577620255000732e-09,0,2.574487707885224e-09,0,2.577620255000732e-09,0
2.577139178862705e-09,0.0004572965165688834,2.580901203540822e-09,0.0001968840685071164,2.577139178862705e-09,0,2.580901203540822e-09,0,2.577139178862705e-09,0,2.580901203540822e-09,0
2.580142922334382e-09,0.0002380414953523281,2.583906811516523e-09,-2.854084174401228e-05,2.580142922334382e-09,0,2.583906811516523e-09,0,2.580142922334382e-09,0,2.583906811516523e-09,0
2.583208465523643e-09,8.532380313057008e-06,2.58691682103264e-09,-0.0002595872264061267,2.583208465523643e-09,0,2.58691682103264e-09,0,2.583208465523643e-09,0,2.58691682103264e-09,0
2.586207424853357e-09,-0.000226404062369266,2.590155692680466e-09,-0.0004392840030932761,2.586207424853357e-09,0,2.590155692680466e-09,0,2.586207424853357e-09,0,2.590155692680466e-09,0
2.58934515961522e-09,-0.0004223511293086786,2.594787750984258e-09,-0.0004932734005423105,2.58934515961522e-09,0,2.594787750984258e-09,0,2.58934515961522e-09,0,2.594787750984258e-09,0
2.592419672193712e-09,-0.0004978411852010172,2.598054842697944e-09,-0.0004316226386803025,2.592419672193712e-09,0,2.598054842697944e-09,0,2.592419672193712e-09,0,2.598054842697944e-09,0
2.595697908298634e-09,-0.0004773204920902337,2.60203159983485e-09,-0.0003304443683366185,2.595697908298634e-09,0,2.60203159983485e-09,0,2.595697908298634e-09,0,2.60203159983485e-09,0
2.599239241955768e-09,-0.0003982030919464837,2.606975800475162e-09,-0.0002133571971636413,2.599239241955768e-09,0,2.606975800475162e-09,0,2.599239241955768e-09,0,2.606975800475162e-09,0
2.60378713370714e-09,-0.0002800140418206893,2.613447957134861e-09,-0.0001066743066433988,2.60378713370714e-09,0,2.613447957134861e-09,0,2.60378713370714e-09,0,2.613447957134861e-09,0
2.609269384565638e-09,-0.0001635106898478341,2.62200767474532e-09,-3.609717582256384e-05,2.609269384565638e-09,0,2.62200767474532e-09,0,2.609269384565638e-09,0,2.62200767474532e-09,0
2.616505796160499e-09,-7.043556925856871e-05,2.633500496544392e-09,-6.205197426965484e-06,2.616505796160499e-09,0,2.633500496544392e-09,0,2.616505796160499e-09,0,2.633500496544392e-09,0
2.625836899617185e-09,-1.980273485955655e-05,2.650863818522958e-09,3.199818505381853e-08,2.625836899617185e-09,0,2.650863818522958e-09,0,2.625836899617185e-09,0,2.650863818522958e-09,0
2.639305500605781e-09,-1.859247516371994e-06,2.67757299198232e-09,-1.824349843469294e-07,2.639305500605781e-09,0,2.67757299198232e-09,0,2.639305500605781e-09,0,2.67757299198232e-09,0
2.659394354337803e-09,-1.403219389798286e-07,2.716439373930602e-09,2.248994009195657e-07,2.659394354337803e-09,0,2.716439373930602e-09,0,2.659394354337803e-09,0,2.716439373930602e-09,0
2.693585840116477e-09,-7.503260157913905e-08,2.766066593113929e-09,1.641740479851874e-07,2.693585840116477e-09,0,2.766066593113929e-09,0,2.693585840116477e-09,0,2.766066593113929e-09,0
2.736156720933925e-09,1.940891045542558e-07,2.831769159042824e-09,2.264143349717083e-07,2.736156720933925e-09,0,2.831769159042824e-09,0,2.736156720933925e-09,0,2.831769159042824e-09,0
2.792513949139844e-09,1.015305546842158e-07,2.911769159042824e-09,2.029065096080596e-07,2.792513949139844e-09,0,2.911769159042824e-09,0,2.792513949139844e-09,0,2.911769159042824e-09,0
2.866124123101971e-09,2.233721940476933e-07,2.955884579521412e-09,1.900903127446567e-07,2.866124123101971e-09,0,2.955884579521412e-09,0,2.866124123101971e-09,0,2.955884579521412e-09,0
2.946124123101971e-09,1.188919064792167e-07,3e-09,2.189740811550084e-07,2.946124123101971e-09,0,3e-09,0,2.946124123101971e-09,0,3e-09,0
3e-09,2.097431784586887e-07,3.0001953125e-09,0.0001530604672889127,3e-09,0,3.0001953125e-09,0,3e-09,0,3.0001953125e-09,0.003906250000000293
3.0001953125e-09,0.0001605836979427166,3.0005859375e-09,0.0004463189429626498,3.0001953125e-09,0,3.0005859375e-09,0,3.0001953125e-09,0.003906250000000293,3.0005859375e-09,0.01171875000000088
3.0005859375e-09,0.0004455928642963321,3.0013671875e-09,0.0009541720271660101,3.0005859375e-09,0,3.0013671875e-09,0,3.0005859375e-09,0.01171875000000088,3.0013671875e-09,0.02734375000000205
3.0013671875e-09,0.0009540888705378466,3.002276529695368e-09,0.001434109147775335,3.0013671875e-09,0,3.002276529695368e-09,0,3.0013671875e-09,0.02734375000000205,3.002276529695368e-09,0.04553059390735501
3.002282028653682e-09,0.00143602803148956,3.003372557017832e-09,0.001890432861311128,3.002282028653682e-09,0,3.003372557017832e-09,0,3.002282028653682e-09,0.04564057307363866,3.003372557017832e-09,0.067451140356638
3.003381221390434e-09,0.001893554097990114,3.005564611662761e-09,0.002531569988167285,3.003381221390434e-09,0,3.005564611662761e-09,0,3.003381221390434e-09,0.06762442780866446,3.005564611662761e-09,0.111292233255204
3.005579606863936e-09,0.002535232465060716,3.009789368694602e-09,0.0031920143666079,3.005579606863936e-09,0,3.009789368694602e-09,0,3.005579606863936e-09,0.111592137278716,3.009789368694602e-09,0.1957873738920232
3.009824729195588e-09,0.003196055838763596,3.015381674187152e-09,0.003588597798720707,3.009824729195588e-09,0,3.015381674187152e-09,0,3.009824729195588e-09,0.1964945839117435,3.015381674187152e-09,0.3076334837430414
3.015446054770706e-09,0.003589456784634069,3.023090502185561e-09,0.00431180781921757,3.015446054770706e-09,0,3.023090502185561e-09,0,3.015446054770706e-09,0.3089210954141166,3.023090502185561e-09,0.4618100437112164
3.023201233157347e-09,0.004331023866608626,3.027843666238753e-09,0.005380325955978165,3.023201233157347e-09,0,3.027843666238753e-09,0,3.023201233157347e-09,0.4640246631469262,3.027843666238753e-09,0.5568733247750575
3.027914802634273e-09,0.0053985884267399,3.0313573518197e-09,0.006285800040230129,3.027914802634273e-09,0,3.0313573518197e-09,0,3.027914802634273e-09,0.5582960526854583,3.0313573518197e-09,0.6271470363939899
3.031436274691377e-09,0.00630544735345032,3.035779186936476e-09,0.007219295397858722,3.031436274691377e-09,0,3.035779186936476e-09,0,3.031436274691377e-09,0.6287254938275306,3.035779186936476e-09,0.7155837387295071
3.03584531240437e-09,0.007230175480065666,3.039209635321134e-09,0.007663275917382192,3.03584531240437e-09,0,3.039209635321134e-09,0,3.03584531240437e-09,0.7169062480873928,3.039209635321134e-09,0.7841927064226777
3.039285268738928e-09,0.007670774004797942,3.042821393979845e-09,0.007916119474339922,3.039285268738928e-09,0,3.042821393979845e-09,0,3.039285268738928e-09,0.7857053747785434,3.042821393979845e-09,0.8564278795968906
3.042912577833969e-09,0.007920288454833623,3.04669886753793e-09,0.008045734329102234,3.042912577833969e-09,0,3.04669886753793e-09,0,3.042912577833969e-09,0.8582515566793627,3.04669886753793e-09,0.9339773507585912
3.046821898972635e-09,0.00804906644204129,3.048349433768965e-09,0.008085171474637181,3.046821898972635e-09,0,3.048349433768965e-09,0,3.046821898972635e-09,0.9364379794526978,3.048349433768965e-09,0.966988675379296
3.048410949486318e-09,0.008086806465552768,3.05e-09,0.008140570381200612,3.048410949486318e-09,0,3.05e-09,0,3.048410949486318e-09,0.9682189897263533,3.05e-09,1
3.05e-09,0.008140608425629652,3.050026500001172e-09,0.008087654935708056,3.05e-09,0,3.050026500001172e-09,0,3.05e-09,1,3.050026500001172e-09,1
3.050026451922736e-09,0.00808769357604824,3.050079500003516e-09,0.007969037963374771,3.050026451922736e-09,0,3.050079500003516e-09,0,3.050026451922736e-09,1,3.050079500003516e-09,1
3.050079355768208e-09,0.00796926931832507,3.050185500008204e-09,0.007730521252761578,3.050079355768208e-09,0,3.050185500008204e-09,0,3.050079355768208e-09,1,3.050185500008204e-09,1
3.050185163459152e-09,0.007731176850029338,3.050397500017579e-09,0.007276528940658217,3.050185163459152e-09,0,3.050397500017579e-09,0,3.050185163459152e-09,1,3.050397500017579e-09,1
3.05039677884104e-09,0.007277919212818648,3.050821500036329e-09,0.006445062925025685,3.05039677884104e-09,0,3.050821500036329e-09,0,3.05039677884104e-09,1,3.050821500036329e-09,1
3.050820009604816e-09,0.006447711989551345,3.051481130436199e-09,0.005322712905607319,3.050820009604816e-09,0,3.051481130436199e-09,0,3.050820009604816e-09,1,3.051481130436199e-09,1
3.051481701171783e-09,0.005321662570964406,3.052354471493684e-09,0.004128217691506778,3.051481701171783e-09,0,3.052354471493684e-09,0,3.051481701171783e-09,1,3.052354471493684e-09,1
3.052357752839779e-09,0.004124139503600149,3.053626081325994e-09,0.002865583683354644,3.052357752839779e-09,0,3.053626081325994e-09,0,3.052357752839779e-09,1,3.053626081325994e-09,1
3.053634459655857e-09,0.002858644448754941,3.055415886880741e-09,0.001743906405479013,3.053634459655857e-09,0,3.055415886880741e-09,0,3.053634459655857e-09,1,3.055415886880741e-09,1
3.055431206082408e-09,0.001736809812111333,3.057313512137717e-09,0.001077848823369707,3.055431206082408e-09,0,3.057313512137717e-09,0,3.055431206082408e-09,1,3.057313512137717e-09,1
3.057336859626002e-09,0.00107185333488923,3.059489836579662e-09,0.0005918196478445713,3.057336859626002e-09,0,3.059489836579662e-09,0,3.057336859626002e-09,1,3.059489836579662e-09,1
3.05952324821612e-09,0.0005854306063959598,3.061196602554833e-09,0.0002576256407741522,3.05952324821612e-09,0,3.061196602554833e-09,0,3.05952324821612e-09,1,3.061196602554833e-09,1
3.061225518393646e-09,0.0002518154028905702,3.062546738756278e-09,-6.596710841175936e-05,3.061225518393646e-09,0,3.062546738756278e-09,0,3.061225518393646e-09,1,3.062546738756278e-09,1
3.062580634403774e-09,-7.569804916055992e-05,3.064107679332067e-09,-0.0005761554214474261,3.062580634403774e-09,0,3.064107679332067e-09,0,3.062580634403774e-09,1,3.064107679332067e-09,1
3.064173586045415e-09,-0.0005993205614805834,3.065233417392389e-09,-0.0009817419378250775,3.064173586045415e-09,0,3.065233417392389e-09,0,3.064173586045415e-09,1,3.065233417392389e-09,1
3.065291566639312e-09,-0.000999001176005272,3.066269384863823e-09,-0.001214863967751609,3.065291566639312e-09,0,3.066269384863823e-09,0,3.065291566639312e-09,1,3.066269384863823e-09,1
3.066337444349347e-09,-0.001227208161721193,3.06742941247827e-09,-0.001352784832199322,3.066337444349347e-09,0,3.06742941247827e-09,0,3.066337444349347e-09,1,3.06742941247827e-09,1
3.067516800428989e-09,-0.001359859180725104,3.068735008223326e-09,-0.001397498716239628,3.067516800428989e-09,0,3.068735008223326e-09,0,3.067516800428989e-09,1,3.068735008223326e-09,1
3.069287165023147e-09,-0.001400067303648727,3.070044354766205e-09,-0.001386012312628802,3.069287165023147e-09,0,3.070044354766205e-09,0,3.069287165023147e-09,1,3.070044354766205e-09,1
3.070607453448488e-09,-0.001371798925554933,3.071499431983832e-09,-0.001335235663687634,3.070607453448488e-09,0,3.071499431983832e-09,0,3.070607453448488e-09,1,3.071499431983832e-09,1
3.072174986209719e-09,-0.001305807786700113,3.073371328217408e-09,-0.001243819548576251,3.072174986209719e-09,0,3.073371328217408e-09,0,3.072174986209719e-09,1,3.073371328217408e-09,1
3.074178435119619e-09,-0.001197817157480013,3.0761017738067e-09,-0.001074032664030423,3.074178435119619e-09,0,3.0761017738067e-09,0,3.074178435119619e-09,1,3.0761017738067e-09,1
3.077522032793248e-09,-0.0009805245266839232,3.080010983142629e-09,-0.0008137959082592702,3.077522032793248e-09,0,3.080010983142629e-09,0,3.077522032793248e-09,1,3.080010983142629e-09,1
3.081705043312597e-09,-0.0007021932337556227,3.084782813734016e-09,-0.0005058525688305944,3.081705043312597e-09,0,3.084782813734016e-09,0,3.081705043312597e-09,1,3.084782813734016e-09,1
3.086986379048753e-09,-0.000375617503311724,3.090871222345856e-09,-0.0001529126342633379,3.086986379048753e-09,0,3.090871222345856e-09,0,3.086986379048753e-09,1,3.090871222345856e-09,1
3.093677129708305e-09,1.151890048822825e-05,3.097366436287921e-09,0.000219817116949122,3.093677129708305e-09,0,3.097366436287921e-09,0,3.093677129708305e-09,1,3.097366436287921e-09,1
3.099177622108168e-09,0.0003315670186471275,3.102473342905425e-09,0.0004903793280717383,3.099177622108168e-09,0,3.102473342905425e-09,0,3.099177622108168e-09,1,3.102473342905425e-09,1
3.1050119153127e-09,0.0005800118816520827,3.109006840448459e-09,0.0006406871489915225,3.1050119153127e-09,0,3.109006840448459e-09,0,3.1050119153127e-09,1,3.109006840448459e-09,1
3.110635719238042e-09,0.0006389864239080942,3.113967457088481e-09,0.0006073367534038343,3.110635719238042e-09,0,3.113967457088481e-09,0,3.110635719238042e-09,1,3.113967457088481e-09,1
3.115889339179353e-09,0.0005754450323181454,3.120072933104115e-09,0.0005037584319343145,3.115889339179353e-09,0,3.120072933104115e-09,0,3.115889339179353e-09,1,3.120072933104115e-09,1
3.122229922642341e-09,0.000458609006265197,3.127074179997696e-09,0.0003688870621806928,3.122229922642341e-09,0,3.127074179997696e-09,0,3.122229922642341e-09,1,3.127074179997696e-09,1
3.130107720216758e-09,0.0003151770902704183,3.137144693405724e-09,0.0002204990292600084,3.130107720216758e-09,0,3.137144693405724e-09,0,3.130107720216758e-09,1,3.137144693405724e-09,1
3.141064165868074e-09,0.0001765243779768392,3.150408681870372e-09,0.0001031572046229957,3.141064165868074e-09,0,3.150408681870372e-09,0,3.141064165868074e-09,1,3.150408681870372e-09,1
3.156035930574807e-09,7.30793903560529e-05,3.169461034785112e-09,3.30439503324606e-05,3.156035930574807e-09,0,3.169461034785112e-09,0,3.156035930574807e-09,1,3.169461034785112e-09,1
3.175828194048084e-09,2.242153919009175e-05,3.191671342190255e-09,7.14790063343845e-06,3.175828194048084e-09,0,3.191671342190255e-09,0,3.175828194048084e-09,1,3.191671342190255e-09,1
3.199799971936157e-09,3.738720576793431e-06,3.21999913202668e-09,1.67350821576741e-06,3.199799971936157e-09,0,3.21999913202668e-09,0,3.199799971936157e-09,1,3.21999913202668e-09,1
3.230823675540165e-09,1.12929805344326e-06,3.25925401449367e-09,-6.179211502171768e-07,3.230823675540165e-09,0,3.25925401449367e-09,0,3.230823675540165e-09,1,3.25925401449367e-09,1
3.276038308674809e-09,-6.680767824454188e-07,3.321248739728078e-09,5.221103104342162e-07,3.276038308674809e-09,0,3.321248739728078e-09,0,3.276038308674809e-09,1,3.321248739728078e-09,1
3.349553055950233e-09,4.000867977150368e-07,3.401248739728079e-09,-8.852199106413073e-07,3.349553055950233e-09,0,3.401248739728079e-09,0,3.349553055950233e-09,1,3.401248739728079e-09,1
3.429553055950233e-09,-1.137891536574689e-06,3.450624369864039e-09,5.062665918298759e-07,3.429553055950233e-09,0,3.450624369864039e-09,0,3.429553055950233e-09,1,3.450624369864039e-09,1
3.5e-09,3.843907118962425e-07,3.5e-09,-8.799752715137816e-07,3.5e-09,0,3.5e-09,0,3.5e-09,1,3.5e-09,1
3.5001953125e-09,-0.0004602007068863775,3.5001953125e-09,-0.0004406920681046108,3.5001953125e-09,0,3.5001953125e-09,0,3.5001953125e-09,0.9960937500000018,3.5001953125e-09,0.9960937500000018
3.5005859375e-09,-0.001340749812769577,3.5005859375e-09,-0.001343856742880689,3.5005859375e-09,0,3.5005859375e-09,0,3.5005859375e-09,0.9882812500000012,3.5005859375e-09,0.9882812500000012
3.5013671875e-09,-0.002837861902255451,3.5013671875e-09,-0.002839387708573733,3.5013671875e-09,0,3.5013671875e-09,0,3.5013671875e-09,0.97265625,3.5013671875e-09,0.97265625
3.502537708150352e-09,-0.004492240128993276,3.502533872811677e-09,-0.004489023374614417,3.502537708150352e-09,0,3.502533872811677e-09,0,3.502537708150352e-09,0.9492458369929624,3.502533872811677e-09,0.949322543766476
3.503646077821817e-09,-0.005601291256023892,3.503637963257597e-09,-0.005594832714575639,3.503646077821817e-09,0,3.503637963257597e-09,0,3.503646077821817e-09,0.9270784435636594,3.503637963257597e-09,0.927240734848068
3.505674357654635e-09,-0.006835727186050506,3.505656135644544e-09,-0.006828339459322281,3.505674357654635e-09,0,3.505656135644544e-09,0,3.505674357654635e-09,0.886512846907313,3.505656135644544e-09,0.8868772871091283
3.509180376147734e-09,-0.007739231406325304,3.509144817405026e-09,-0.007733859248264112,3.509180376147734e-09,0,3.509144817405026e-09,0,3.509180376147734e-09,0.8163924770453372,3.509144817405026e-09,0.8171036518994851
3.514850889463937e-09,-0.008044625166101394,3.514780727214082e-09,-0.00804467991834823,3.514850889463937e-09,0,3.514780727214082e-09,0,3.514850889463937e-09,0.7029822107212671,3.514780727214082e-09,0.704385455718376
3.523009316640215e-09,-0.00747098169859681,3.52289196387963e-09,-0.00748818245009824,3.523009316640215e-09,0,3.52289196387963e-09,0,3.523009316640215e-09,0.5398136671957012,3.52289196387963e-09,0.5421607224074134
3.526933323326347e-09,-0.006654778148384499,3.526852014850687e-09,-0.006673673207511071,3.526933323326347e-09,0,3.526852014850687e-09,0,3.526933323326347e-09,0.4613335334730763,3.526852014850687e-09,0.4629597029862782
3.530094420328805e-09,-0.005866655764543594,3.530009343345127e-09,-0.0058874374645401,3.530094420328805e-09,0,3.530009343345127e-09,0,3.530094420328805e-09,0.3981115934239143,3.530009343345127e-09,0.3998131330974617
3.534205044449018e-09,-0.004903697101964306,3.534137704511748e-09,-0.004917405145902362,3.534205044449018e-09,0,3.534137704511748e-09,0,3.534205044449018e-09,0.3158991110196405,3.534137704511748e-09,0.31724590976505
3.537368932208445e-09,-0.004368156812452327,3.537295496553749e-09,-0.004377983891950281,3.537368932208445e-09,0,3.537295496553749e-09,0,3.537368932208445e-09,0.2526213558311168,3.537295496553749e-09,0.2540900689250235
3.540806880831068e-09,-0.003992035269038047,3.540713635500583e-09,-0.004000223566452427,3.540806880831068e-09,0,3.540713635500583e-09,0,3.540806880831068e-09,0.1838623833786401,3.540713635500583e-09,0.1857272899883432
3.544695515473522e-09,-0.003758765856748598,3.544571604276326e-09,-0.00376325554896483,3.544695515473522e-09,0,3.544571604276326e-09,0,3.544695515473522e-09,0.1060896905295774,3.544571604276326e-09,0.1085679144734873
3.547347757736761e-09,-0.003693530601189694,3.545990438250525e-09,-0.003720203013249344,3.547347757736761e-09,0,3.545990438250525e-09,0,3.547347757736761e-09,0.05304484526478526,3.545990438250525e-09,0.08019123498950087
3.548673878868381e-09,-0.003680795144403575,3.547420502407707e-09,-0.003695083667724376,3.548673878868381e-09,0,3.547420502407707e-09,0,3.548673878868381e-09,0.02652242263239335,3.547420502407707e-09,0.05158995184586512
3.55e-09,-0.003669298850568034,3.548964601456408e-09,-0.003680545698016985,3.55e-09,0,3.548964601456408e-09,0,3.55e-09,1.443289932012704e-15,3.548964601456408e-09,0.0207079708718455
3.550027166854257e-09,-0.003646539480355844,3.55e-09,-0.003670417517426442,3.550027166854257e-09,0,3.55e-09,0,3.550027166854257e-09,0,3.55e-09,1.443289932012704e-15
3.55008150056277e-09,-0.003599036531197047,3.5500322093499e-09,-0.003643446595401329,3.55008150056277e-09,0,3.5500322093499e-09,0,3.55008150056277e-09,0,3.5500322093499e-09,0
3.550108667417027e-09,-0.003575527242526575,3.550096628049699e-09,-0.003587284746370652,3.550108667417027e-09,0,3.550096628049699e-09,0,3.550108667417027e-09,0,3.550096628049699e-09,0
3.55016300112554e-09,-0.003529224504108551,3.550128837399598e-09,-0.003559514183604354,3.55016300112554e-09,0,3.550128837399598e-09,0,3.55016300112554e-09,0,3.550128837399598e-09,0
3.550271668542566e-09,-0.003438415661693494,3.550193256099397e-09,-0.003504942696104496,3.550271668542566e-09,0,3.550193256099397e-09,0,3.550271668542566e-09,0,3.550193256099397e-09,0
3.550489003376619e-09,-0.00326503031228083,3.550225465449297e-09,-0.003477879203368814,3.550489003376619e-09,0,3.550225465449297e-09,0,3.550489003376619e-09,0,3.550225465449297e-09,0
3.550923673044724e-09,-0.002947064317577541,3.550289884149096e-09,-0.003424760529568748,3.550923673044724e-09,0,3.550289884149096e-09,0,3.550923673044724e-09,0,3.550289884149096e-09,0
3.551084309198635e-09,-0.002838957897564917,3.550418721548694e-09,-0.003321047269959846,3.551084309198635e-09,0,3.550418721548694e-09,0,3.551084309198635e-09,0,3.550418721548694e-09,0
3.551405581506457e-09,-0.002635666991753407,3.55067639634789e-09,-0.003124514533993367,3.551405581506457e-09,0,3.55067639634789e-09,0,3.551405581506457e-09,0,3.55067639634789e-09,0
3.552048126122101e-09,-0.002276480712696331,3.551191745946282e-09,-0.002769522207363354,3.552048126122101e-09,0,3.551191745946282e-09,0,3.552048126122101e-09,0,3.551191745946282e-09,0
3.553333215353388e-09,-0.001709497332442447,3.552072119289849e-09,-0.002263418890230861,3.553333215353388e-09,0,3.552072119289849e-09,0,3.553333215353388e-09,0,3.552072119289849e-09,0
3.55531313673297e-09,-0.001121371539968243,3.553668303562133e-09,-0.001586407364662165,3.55531313673297e-09,0,3.553668303562133e-09,0,3.55531313673297e-09,0,3.553668303562133e-09,0
3.557677999174601e-09,-0.0006928027825792573,3.555631599611093e-09,-0.001050029869558033,3.557677999174601e-09,0,3.555631599611093e-09,0,3.557677999174601e-09,0,3.555631599611093e-09,0
3.560521544580249e-09,-0.0002907841302684351,3.55804856268437e-09,-0.0006387080164650739,3.560521544580249e-09,0,3.55804856268437e-09,0,3.560521544580249e-09,0,3.55804856268437e-09,0
3.562826169748436e-09,5.63849609238675e-05,3.560803613317125e-09,-0.0002516843180798162,3.562826169748436e-09,0,3.560803613317125e-09,0,3.562826169748436e-09,0,3.560803613317125e-09,0
3.56539650429884e-09,0.0004380813417696979,3.563111334797253e-09,9.729578754572954e-05,3.56539650429884e-09,0,3.563111334797253e-09,0,3.56539650429884e-09,0,3.563111334797253e-09,0
3.568613821112809e-09,0.0007261057823074005,3.565671787770975e-09,0.0004547533390604024,3.568613821112809e-09,0,3.565671787770975e-09,0,3.568613821112809e-09,0,3.565671787770975e-09,0
3.571665072714999e-09,0.0007635521977574414,3.568947668214758e-09,0.0007231451697865757,3.571665072714999e-09,0,3.568947668214758e-09,0,3.571665072714999e-09,0,3.568947668214758e-09,0
3.574486899308772e-09,0.0006400547704780242,3.571950615381382e-09,0.0007478272144772851,3.574486899308772e-09,0,3.571950615381382e-09,0,3.574486899308772e-09,0,3.571950615381382e-09,0
3.577137646005929e-09,0.0004575415354068655,3.574752317335769e-09,0.0006243755290208605,3.577137646005929e-09,0,3.574752317335769e-09,0,3.577137646005929e-09,0,3.574752317335769e-09,0
3.580141221541914e-09,0.0002380594153441185,3.577382030316914e-09,0.0004477572707325741,3.580141221541914e-09,0,3.577382030316914e-09,0,3.580141221541914e-09,0,3.577382030316914e-09,0
3.583203844886507e-09,8.435487248424635e-06,3.580514503337349e-09,0.0002235954126084279,3.583203844886507e-09,0,3.580514503337349e-09,0,3.583203844886507e-09,0,3.580514503337349e-09,0
3.586202091613395e-09,-0.0002254261446429051,3.583543253358566e-09,-2.168250020911161e-06,3.586202091613395e-09,0,3.583543253358566e-09,0,3.586202091613395e-09,0,3.583543253358566e-09,0
3.589358760719444e-09,-0.0004230891940772118,3.586539467339837e-09,-0.0002334235353937773,3.589358760719444e-09,0,3.586539467339837e-09,0,3.589358760719444e-09,0,3.586539467339837e-09,0
3.59242007539475e-09,-0.0004975788456785842,3.589723676876448e-09,-0.0004227610592980293,3.59242007539475e-09,0,3.589723676876448e-09,0,3.59242007539475e-09,0,3.589723676876448e-09,0
3.595671338424675e-09,-0.0004768725509617677,3.592764639264972e-09,-0.0004899831781185986,3.595671338424675e-09,0,3.592764639264972e-09,0,3.595671338424675e-09,0,3.592764639264972e-09,0
3.599204900735722e-09,-0.0003978960248888381,3.5959898046075e-09,-0.0004672462587942793,3.599204900735722e-09,0,3.5959898046075e-09,0,3.599204900735722e-09,0,3.5959898046075e-09,0
3.60374977727197e-09,-0.0002796115992969938,3.599577447709772e-09,-0.000389587353963148,3.60374977727197e-09,0,3.599577447709772e-09,0,3.60374977727197e-09,0,3.599577447709772e-09,0
3.609201728305779e-09,-0.0001636465136457224,3.604194520729475e-09,-0.0002735233967559571,3.609201728305779e-09,0,3.604194520729475e-09,0,3.609201728305779e-09,0,3.604194520729475e-09,0
3.616429624938177e-09,-7.044568962575066e-05,3.609749690785123e-09,-0.0001593155015888121,3.616429624938177e-09,0,3.609749690785123e-09,0,3.616429624938177e-09,0,3.609749690785123e-09,0
3.625675552600187e-09,-2.013119210278081e-05,3.61708628937646e-09,-6.820388917630321e-05,3.625675552600187e-09,0,3.61708628937646e-09,0,3.625675552600187e-09,0,3.61708628937646e-09,0
3.639137567946804e-09,-1.974650263022774e-06,3.626561598324683e-09,-1.897909172824067e-05,3.639137567946804e-09,0,3.626561598324683e-09,0,3.639137567946804e-09,0,3.626561598324683e-09,0
3.658932910080695e-09,-2.077206183902467e-07,3.640296717096685e-09,-1.620233550101781e-06,3.658932910080695e-09,0,3.640296717096685e-09,0,3.658932910080695e-09,0,3.640296717096685e-09,0
3.693080275324883e-09,-1.38715920446061e-07,3.660402507067065e-09,-2.336808182569646e-07,3.693080275324883e-09,0,3.660402507067065e-09,0,3.693080275324883e-09,0,3.660402507067065e-09,0
3.735416490831881e-09,1.105808320281809e-07,3.694953946644331e-09,-8.408520609976426e-08,3.735416490831881e-09,0,3.694953946644331e-09,0,3.735416490831881e-09,0,3.694953946644331e-09,0
3.791581454058024e-09,7.33546863843983e-08,3.737700209922853e-09,1.074963021660126e-07,3.791581454058024e-09,0,3.737700209922853e-09,0,3.791581454058024e-09,0,3.737700209922853e-09,0
3.86477574969126e-09,1.597038280291534e-07,3.794572959980888e-09,1.070102020007195e-07,3.86477574969126e-09,0,3.794572959980888e-09,0,3.86477574969126e-09,0,3.794572959980888e-09,0
3.94477574969126e-09,1.131799141310258e-07,3.868566174554666e-09,1.580988221734671e-07,3.94477574969126e-09,0,3.868566174554666e-09,0,3.94477574969126e-09,0,3.868566174554666e-09,0
4e-09,1.588510962257722e-07,3.934283087277333e-09,1.419125718427689e-07,4e-09,0,3.934283087277333e-09,0,4e-09,0,3.934283087277333e-09,0
  ,  ,4e-09,1.570786619948898e-07,  ,  ,4e-09,0,  ,  ,4e-09,0
